,open,close,high,low,volume,money,factor
2023-03-28,14.0,13.53,14.0,13.46,8293973.0,113211396.0,1.0
2023-03-29,13.46,13.45,13.85,13.17,10109110.0,136623270.0,1.0
2023-03-30,13.53,13.1,13.67,13.01,8347252.0,110859251.0,1.0
2023-03-31,13.1,13.37,13.53,12.92,7942744.0,104996830.0,1.0
2023-04-03,13.25,13.82,13.89,13.09,12607347.0,169245613.0,1.0
2023-04-04,13.79,14.28,14.42,13.43,18086348.0,252800770.0,1.0
2023-04-06,14.0,14.78,15.43,13.8,23633659.0,342825586.0,1.0
2023-04-07,14.68,14.2,14.78,13.8,18842665.0,266673822.0,1.0
2023-04-10,14.11,13.21,14.24,13.13,15761035.0,215384811.0,1.0
2023-04-11,13.17,13.31,13.49,12.94,8572587.0,113287924.0,1.0
2023-04-12,13.3,13.72,13.78,13.3,9040743.0,123264356.0,1.0
2023-04-13,13.6,13.34,13.72,13.3,7628968.0,102880297.0,1.0
2023-04-14,13.35,13.36,13.57,12.87,7474061.0,98596396.0,1.0
2023-04-17,13.48,13.0,13.94,12.92,8768467.0,116131900.0,1.0
2023-04-18,13.0,12.91,13.19,12.52,7276549.0,93871041.0,1.0
2023-04-19,12.96,13.03,13.47,12.9,8515884.0,112688740.0,1.0
2023-04-20,12.84,13.22,13.24,12.82,5803167.0,76028614.0,1.0
2023-04-21,13.2,11.94,13.22,11.89,11398576.0,140317023.0,1.0
2023-04-24,12.0,11.92,12.18,11.76,6147298.0,73321749.0,1.0
2023-04-25,11.8,11.51,11.98,11.37,4920672.0,57303077.0,1.0
2023-04-26,11.49,11.05,11.63,10.93,6193827.0,69563489.0,1.0
2023-04-27,11.3,11.52,12.12,11.25,10188728.0,119712972.0,1.0
2023-04-28,11.48,12.25,12.4,11.48,7354573.0,89314614.0,1.0
2023-05-04,12.26,12.62,12.98,12.22,8717238.0,109857458.0,1.0
2023-05-05,12.05,12.85,12.91,12.05,8943333.0,112440134.0,1.0
2023-05-08,12.7,14.15,14.31,12.68,19440319.0,266733246.0,1.0
2023-05-09,14.04,13.7,14.46,13.59,9409521.0,130129816.0,1.0
2023-05-10,13.7,14.45,15.21,13.7,17725188.0,258974661.0,1.0
2023-05-11,15.27,15.56,16.8,15.27,23999513.0,384912124.0,1.0
2023-05-12,15.59,15.28,16.32,15.1,16170136.0,252055597.0,1.0
2023-05-15,15.4,14.9,15.61,14.3,11498565.0,170722775.0,1.0
2023-05-16,15.36,14.29,15.65,14.01,10157720.0,148993425.0,1.0
2023-05-17,14.31,14.5,15.25,14.05,10400275.0,152823331.0,1.0
2023-05-18,14.56,14.53,15.09,14.23,9701641.0,142221816.0,1.0
2023-05-19,14.45,14.53,15.04,14.33,10762378.0,157143132.0,1.0
2023-05-22,14.2,13.58,14.5,13.46,9346700.0,128390701.0,1.0
2023-05-23,13.82,13.97,14.45,13.34,11274058.0,156926258.0,1.0
2023-05-24,13.9,15.15,15.3,13.68,15810184.0,231997440.0,1.0
2023-05-25,15.38,14.85,15.54,14.28,11638413.0,171933947.0,1.0
2023-05-26,14.97,16.06,16.78,14.88,17585321.0,282176629.0,1.0
2023-05-29,16.28,15.59,16.3,15.22,13203068.0,206715588.0,1.0
2023-05-30,15.4,16.05,16.1,15.1,12994675.0,203758203.0,1.0
2023-05-31,16.13,17.23,17.69,16.0,22638155.0,385899552.0,1.0
2023-06-01,17.11,20.68,20.68,16.55,38463997.0,724901442.0,1.0
2023-06-02,21.33,21.99,23.78,20.01,39339400.0,860696731.0,1.0
2023-06-05,21.55,22.48,22.6,21.03,27176649.0,593490572.0,1.0
2023-06-06,22.39,21.76,22.39,20.88,21425198.0,462956386.0,1.0
2023-06-07,21.4,22.05,23.53,21.22,23999980.0,535247207.0,1.0
2023-06-08,22.05,20.93,22.11,19.93,23386199.0,487094834.0,1.0
2023-06-09,20.89,21.92,22.24,20.52,17389595.0,373679931.0,1.0
2023-06-12,22.8,21.78,23.37,21.46,18972347.0,426041952.0,1.0
2023-06-13,21.73,23.33,23.87,21.65,19316802.0,443399522.0,1.0
2023-06-14,23.04,23.18,23.33,22.3,13822215.0,315468118.0,1.0
2023-06-15,22.9,21.15,23.3,20.94,17751419.0,388022970.0,1.0
2023-06-16,21.28,21.81,22.19,20.65,14010438.0,302033227.0,1.0
2023-06-19,22.05,23.65,25.59,21.81,24220424.0,572039510.0,1.0
2023-06-20,23.57,26.6,26.6,23.3,28721871.0,715581196.0,1.0
2023-06-21,26.0,24.52,26.0,24.36,18277741.0,458796998.0,1.0
2023-06-26,24.11,22.51,24.48,22.2,11326720.0,260026298.0,1.0
2023-06-27,22.54,22.82,23.38,21.9,10048598.0,228210578.0,1.0
2023-06-28,22.86,21.97,22.86,20.82,14231855.0,306387975.0,1.0
2023-06-29,21.86,23.76,24.79,21.41,17661187.0,406040595.0,1.0
2023-06-30,23.47,22.73,23.47,20.3,22399849.0,490608160.0,1.0
2023-07-03,22.18,20.95,22.33,20.0,16712051.0,347917818.0,1.0
2023-07-04,21.1,21.76,22.21,20.6,12842058.0,274849715.0,1.0
2023-07-05,21.75,21.25,22.19,21.09,7607241.0,163123819.0,1.0
2023-07-06,21.25,22.45,22.88,21.01,10644247.0,236168197.0,1.0
2023-07-07,23.5,23.15,24.18,22.38,14472798.0,335780059.0,1.0
2023-07-10,22.96,21.98,23.1,21.5,9979417.0,220314739.0,1.0
2023-07-11,21.77,21.38,22.15,20.89,8677832.0,185761602.0,1.0
2023-07-12,21.03,20.6,21.86,20.54,7073876.0,149650130.0,1.0
2023-07-13,20.6,21.41,21.8,19.62,10814404.0,224536620.0,1.0
2023-07-14,21.63,25.69,25.69,21.63,16405367.0,397001707.0,1.0
2023-07-17,24.77,24.29,25.34,23.81,16226857.0,396791776.0,1.0
2023-07-18,24.16,24.82,26.35,23.64,13773088.0,347958529.0,1.0
2023-07-19,26.4,25.87,27.38,24.92,13165883.0,340673568.0,1.0
2023-07-20,25.45,23.75,25.47,23.3,12803221.0,308155393.0,1.0
2023-07-21,23.46,23.14,24.68,23.03,7288020.0,173442727.0,1.0
2023-07-24,23.48,24.11,25.28,23.28,8647691.0,210762271.0,1.0
2023-07-25,24.76,24.53,25.1,23.25,8889029.0,216579951.0,1.0
2023-07-26,23.7,22.83,23.77,22.07,10368224.0,235387725.0,1.0
2023-07-27,22.55,22.07,23.0,21.85,7161700.0,159270440.0,1.0
2023-07-28,22.3,22.1,22.97,21.88,5567896.0,124467967.0,1.0
2023-07-31,21.93,22.35,22.96,20.78,8958610.0,195214217.0,1.0
2023-08-01,21.98,22.79,23.57,21.1,8763532.0,196372129.0,1.0
2023-08-02,22.68,23.1,23.4,22.21,6106441.0,140055953.0,1.0
2023-08-03,22.7,22.8,23.8,22.35,5493779.0,126155622.0,1.0
2023-08-04,22.66,24.45,25.27,22.38,10809293.0,259054078.0,1.0
2023-08-07,24.46,24.31,24.9,23.54,7742453.0,187537033.0,1.0
2023-08-08,24.25,23.3,24.81,23.2,6216280.0,148297623.0,1.0
2023-08-09,23.3,23.13,23.92,23.06,6006961.0,141096061.0,1.0
2023-08-10,22.85,23.08,23.18,22.2,5870581.0,133217221.0,1.0
2023-08-11,23.11,22.68,23.11,22.3,4288450.0,97288127.0,1.0
2023-08-14,22.22,23.45,23.76,21.92,8201482.0,188292092.0,1.0
2023-08-15,23.4,23.09,23.86,22.75,5324225.0,123739986.0,1.0
2023-08-16,22.6,21.8,23.0,21.31,8222586.0,180246515.0,1.0
2023-08-17,21.71,21.61,22.36,21.5,4536322.0,99111238.0,1.0
2023-08-18,21.52,21.08,22.65,21.03,5269454.0,113784712.0,1.0
2023-08-21,20.79,20.5,21.4,20.3,7854418.0,163065282.0,1.0
2023-08-22,20.78,20.99,21.09,20.12,7498210.0,154870795.0,1.0
2023-08-23,21.0,20.3,21.0,20.13,4372427.0,89814947.0,1.0
2023-08-24,20.3,19.81,20.96,19.77,7998529.0,161394396.0,1.0
2023-08-25,19.61,18.53,19.91,18.36,11396418.0,216714426.0,1.0
2023-08-28,20.4,18.37,20.4,18.25,8839012.0,167115674.0,1.0
2023-08-29,18.14,19.49,19.78,18.1,10884497.0,209214589.0,1.0
2023-08-30,19.51,21.05,21.2,19.36,9218596.0,188672536.0,1.0
2023-08-31,21.6,20.78,21.68,20.57,8956370.0,188159602.0,1.0
2023-09-01,20.76,20.19,20.81,19.81,7236793.0,145997419.0,1.0
2023-09-04,20.26,20.04,20.42,19.69,6164527.0,123222985.0,1.0
2023-09-05,20.0,19.29,20.0,18.99,6714854.0,130967443.0,1.0
2023-09-06,19.16,18.85,19.3,18.66,5813732.0,110204829.0,1.0
2023-09-07,18.97,18.56,19.2,18.45,6412495.0,120500710.0,1.0
