,open,close,high,low,volume,money,factor
2023-03-28,6.86,6.64,6.87,6.61,80589516.0,540773964.0,0.9958386982772434
2023-03-29,6.64,6.62,6.74,6.47,60194683.0,398750831.0,0.9958386982772434
2023-03-30,6.62,6.44,6.68,6.42,53838443.0,350579995.0,0.9958386982772434
2023-03-31,6.47,6.82,6.86,6.34,91858422.0,612989767.0,0.9958386982772434
2023-04-03,6.81,6.91,6.91,6.69,85777623.0,586269895.0,0.9958386982772434
2023-04-04,7.02,6.91,7.08,6.81,114777713.0,799142708.0,0.9958386982772434
2023-04-06,6.75,6.62,6.78,6.58,75224886.0,500783900.0,0.9958386982772434
2023-04-07,6.65,6.84,6.91,6.55,68302975.0,460907219.0,0.9958386982772434
2023-04-10,6.78,6.51,6.94,6.47,72723937.0,488363468.0,0.9958386982772434
2023-04-11,6.47,6.79,6.86,6.45,81514609.0,548817704.0,0.9958386982772434
2023-04-12,6.75,7.14,7.33,6.75,168350966.0,1200428995.0,0.9958386982772434
2023-04-13,7.13,6.89,7.13,6.87,107983760.0,755751742.0,0.9958386982772434
2023-04-14,6.96,6.8,6.98,6.63,73381704.0,497887061.0,0.9958386982772434
2023-04-17,6.79,6.65,6.8,6.58,51128442.0,339761513.0,0.9958386982772434
2023-04-18,6.67,6.62,6.73,6.51,46222266.0,306237205.0,0.9958386982772434
2023-04-19,6.62,7.04,7.47,6.6,164787883.0,1165974908.0,0.9958386982772434
2023-04-20,7.05,7.12,7.17,6.98,99065413.0,701013524.0,0.9958386982772434
2023-04-21,7.16,6.63,7.17,6.63,107027174.0,730607708.0,0.9958386982772434
2023-04-24,6.6,6.73,6.9,6.57,67715062.0,458542670.0,0.9958386982772434
2023-04-25,6.68,6.57,6.76,6.4,69538083.0,456071534.0,0.9958386982772434
2023-04-26,6.68,6.18,6.75,6.07,83692179.0,533752041.0,0.9958386982772434
2023-04-27,6.12,5.98,6.23,5.92,58429297.0,352940131.0,0.9958386982772434
2023-04-28,5.98,6.47,6.52,5.98,78055440.0,496103497.0,0.9958386982772434
2023-05-04,6.45,6.49,6.58,6.32,53371447.0,343262711.0,0.9958386982772434
2023-05-05,6.45,6.54,6.69,6.32,66103240.0,428916896.0,0.9958386982772434
2023-05-08,6.51,6.69,6.75,6.41,73612063.0,488405749.0,0.9958386982772434
2023-05-09,6.66,6.8,7.03,6.65,105311252.0,720444977.0,0.9958386982772434
2023-05-10,6.78,6.77,6.95,6.64,75898993.0,516367980.0,0.9958386982772434
2023-05-11,6.78,6.92,7.05,6.77,90650182.0,627077892.0,0.9958386982772434
2023-05-12,6.82,6.67,6.9,6.6,67695049.0,456085880.0,0.9958386982772434
2023-05-15,6.64,6.47,6.73,6.28,58872906.0,379439572.0,0.9958386982772434
2023-05-16,6.48,6.17,6.5,6.12,49665477.0,309667145.0,0.9958386982772434
2023-05-17,6.15,6.26,6.46,6.09,41061497.0,259223348.0,0.9958386982772434
2023-05-18,6.26,6.42,6.49,6.21,46782178.0,299530538.0,0.9958386982772434
2023-05-19,6.41,6.28,6.47,6.25,39101701.0,247120952.0,0.9958386982772434
2023-05-22,6.29,6.12,6.32,6.09,35073912.0,215768062.0,0.9958386982772434
2023-05-23,6.11,6.06,6.14,5.99,22245688.0,135014290.0,0.9958386982772434
2023-05-24,6.0,6.07,6.11,5.95,28308078.0,171052432.0,0.9958386982772434
2023-05-25,6.06,5.99,6.15,5.91,31727342.0,190524060.0,0.9958386982772434
2023-05-26,5.99,6.04,6.06,5.98,19376295.0,116910162.0,0.9958386982772434
2023-05-29,6.07,6.08,6.17,6.05,26683167.0,163196141.0,0.9958386982772434
2023-05-30,6.09,6.24,6.25,5.99,37566958.0,231141032.0,0.9958386982772434
2023-05-31,6.25,6.29,6.33,6.22,36352999.0,228584258.0,0.9958386982772434
2023-06-01,6.27,7.0,7.22,6.24,201017303.0,1384476929.0,0.9958386982772434
2023-06-02,7.0,6.85,7.09,6.83,101194401.0,700713095.0,0.9958386982772434
2023-06-05,6.86,7.22,7.27,6.83,136488826.0,974238596.0,0.9958386982772434
2023-06-06,7.15,6.91,7.29,6.87,89528243.0,633552997.0,0.9958386982772434
2023-06-07,6.94,7.07,7.17,6.81,71345623.0,503507638.0,0.9958386982772434
2023-06-08,7.14,7.0,7.15,6.87,57784909.0,403656223.0,0.9958386982772434
2023-06-09,7.0,7.07,7.11,6.89,66985916.0,470242733.0,0.9958386982772434
2023-06-12,7.09,7.03,7.17,7.0,53731357.0,379834988.0,0.9958386982772434
2023-06-13,7.02,7.12,7.19,6.92,73433093.0,522491347.0,0.9958386982772434
2023-06-14,7.1,7.11,7.2,7.02,52812598.0,374704393.0,0.9958386982772434
2023-06-15,7.12,7.03,7.19,6.97,58126268.0,410190385.0,0.9958386982772434
2023-06-16,7.06,7.1,7.2,6.86,77097271.0,546584335.0,0.9958386982772434
2023-06-19,7.2,7.15,7.25,7.09,54682372.0,391347216.0,0.9958386982772434
2023-06-20,7.19,7.07,7.19,7.0,48482886.0,343221688.0,0.9958386982772434
2023-06-21,7.09,6.77,7.12,6.77,51976774.0,357347275.0,0.9958386982772434
2023-06-26,6.68,6.25,6.75,6.2,66975184.0,430247873.0,0.9958386982772434
2023-06-27,6.27,6.25,6.33,6.21,40325974.0,252548430.0,0.9958386982772434
2023-06-28,6.25,6.07,6.26,5.87,60477994.0,363134929.0,0.9958386982772434
2023-06-29,6.05,6.05,6.1,5.98,37167444.0,224552487.0,0.9958386982772434
2023-06-30,6.01,6.07,6.12,5.98,39558916.0,239214764.0,0.9958386982772434
2023-07-03,6.08,6.02,6.1,5.89,46281060.0,277186056.0,0.9958386982772434
2023-07-04,6.04,6.02,6.05,5.98,28113710.0,168996474.0,0.9974874487229585
2023-07-05,6.01,5.91,6.04,5.9,34269871.0,204294894.0,0.9974874487229585
2023-07-06,5.93,5.94,6.04,5.87,30837644.0,184209673.0,0.9974874487229585
2023-07-07,5.91,5.85,5.95,5.74,32601309.0,190068148.0,0.9974874487229585
2023-07-10,5.87,5.86,5.91,5.81,19553820.0,114467044.0,0.9974874487229585
2023-07-11,5.87,5.88,5.9,5.82,17400671.0,101885536.0,0.9974874487229585
2023-07-12,5.87,5.68,5.87,5.67,29940940.0,172326667.0,0.9974874487229585
2023-07-13,5.67,5.81,5.82,5.67,23368398.0,134607591.0,0.9974874487229585
2023-07-14,5.82,5.9,5.96,5.82,29865464.0,176305991.0,0.9974874487229585
2023-07-17,5.92,5.91,5.96,5.84,19687504.0,115802954.0,0.9974874487229585
2023-07-18,5.91,5.84,5.93,5.81,17194811.0,100478004.0,0.9974874487229585
2023-07-19,5.86,5.88,5.93,5.84,17330750.0,101831236.0,0.9974874487229585
2023-07-20,5.89,5.82,5.93,5.82,17776865.0,104115759.0,0.9974874487229585
2023-07-21,5.82,5.78,5.86,5.75,12874082.0,74610515.0,0.9974874487229585
2023-07-24,5.75,5.84,5.91,5.74,14229708.0,83028663.0,0.9974874487229585
2023-07-25,5.86,5.93,5.94,5.86,21091859.0,124543535.0,0.9974874487229585
2023-07-26,5.93,5.83,5.94,5.82,17500228.0,102284624.0,0.9974874487229585
2023-07-27,5.85,5.76,5.86,5.76,13463282.0,77990452.0,0.9974874487229585
2023-07-28,5.74,5.88,5.91,5.72,18098865.0,105352243.0,0.9974874487229585
2023-07-31,5.85,5.92,5.94,5.85,19197761.0,113384782.0,0.9974874487229585
2023-08-01,5.9,5.91,5.93,5.87,13949209.0,82230379.0,0.9974874487229585
2023-08-02,5.89,5.95,5.96,5.87,17932748.0,106143996.0,0.9974874487229585
2023-08-03,5.91,5.89,5.94,5.87,14611817.0,86071326.0,0.9974874487229585
2023-08-04,5.93,6.06,6.08,5.9,41925822.0,253227250.0,0.9974874487229585
2023-08-07,5.96,5.97,6.0,5.92,27056395.0,161212067.0,0.9974874487229585
2023-08-08,5.96,5.96,6.01,5.95,18376271.0,109913546.0,0.9974874487229585
2023-08-09,5.95,5.91,6.02,5.9,18002760.0,107129773.0,0.9974874487229585
2023-08-10,5.89,5.84,5.92,5.83,14070745.0,82458464.0,0.9974874487229585
2023-08-11,5.84,5.67,5.85,5.66,21110133.0,120908426.0,0.9974874487229585
2023-08-14,5.65,5.71,5.73,5.56,15599878.0,87756190.0,0.9974874487229585
2023-08-15,5.7,5.55,5.7,5.53,16154159.0,90309245.0,0.9974874487229585
2023-08-16,5.55,5.54,5.64,5.51,13684383.0,76237236.0,0.9974874487229585
2023-08-17,5.52,5.55,5.58,5.42,13629946.0,75252668.0,0.9974874487229585
2023-08-18,5.55,5.38,5.59,5.37,15926621.0,86987739.0,0.9974874487229585
2023-08-21,5.36,5.35,5.46,5.33,12951742.0,69907216.0,0.9974874487229585
2023-08-22,5.39,5.49,5.5,5.35,17786774.0,96487745.0,0.9974874487229585
2023-08-23,5.45,5.41,5.5,5.37,15862297.0,86217567.0,0.9974874487229585
2023-08-24,5.4,5.48,5.53,5.4,19410219.0,106220003.0,0.9974874487229585
2023-08-25,5.41,5.11,5.42,5.08,34797655.0,180805993.0,0.9974874487229585
2023-08-28,5.46,5.11,5.49,5.09,27120557.0,143304344.0,0.9974874487229585
2023-08-29,5.09,5.41,5.44,5.08,35059076.0,187091032.0,0.9974874487229585
2023-08-30,5.4,5.5,5.53,5.4,25920147.0,141725273.0,0.9974874487229585
2023-08-31,5.47,5.46,5.48,5.4,16514293.0,89794808.0,0.9974874487229585
2023-09-01,5.46,5.42,5.5,5.38,12792542.0,69332317.0,0.9974874487229585
2023-09-04,5.44,5.5,5.51,5.42,16915000.0,92446761.0,0.9974874487229585
2023-09-05,5.51,5.52,5.62,5.48,31545554.0,175003478.0,0.9974874487229585
