,open,close,high,low,volume,money,factor
2023-03-28,10.6,10.32,11.17,10.21,35622758.0,374879798.0,1.0
2023-03-29,10.33,10.08,10.47,9.95,28974902.0,293259034.0,1.0
2023-03-30,10.03,9.85,10.07,9.71,23348208.0,230142949.0,1.0
2023-03-31,9.85,10.22,10.25,9.7,21617261.0,215670473.0,1.0
2023-04-03,10.15,10.29,10.31,9.97,24629070.0,250778468.0,1.0
2023-04-04,10.29,10.53,10.66,10.14,37156202.0,388028005.0,1.0
2023-04-06,10.36,10.63,10.84,10.26,29775529.0,316121297.0,1.0
2023-04-07,10.61,10.83,10.84,10.41,23919090.0,254538564.0,1.0
2023-04-10,10.83,10.18,11.0,10.18,26894781.0,282455653.0,1.0
2023-04-11,10.25,10.38,10.4,10.08,17177887.0,176145452.0,1.0
2023-04-12,10.31,10.69,10.75,10.19,21468258.0,225719669.0,1.0
2023-04-13,10.64,10.5,10.77,10.45,17977641.0,190677385.0,1.0
2023-04-14,10.57,10.38,10.6,10.25,18721157.0,194474817.0,1.0
2023-04-17,10.38,10.13,10.38,10.06,14320443.0,145458844.0,1.0
2023-04-18,10.18,10.08,10.21,9.9,11163958.0,112707910.0,1.0
2023-04-19,10.08,10.19,10.37,10.03,12179799.0,124635286.0,1.0
2023-04-20,10.16,10.23,10.32,10.11,9344029.0,95442006.0,1.0
2023-04-21,10.22,9.55,10.22,9.49,21936772.0,213986760.0,1.0
2023-04-24,9.5,9.28,9.63,9.24,13965322.0,131231944.0,1.0
2023-04-25,9.28,9.13,9.35,8.91,21435638.0,195302431.0,1.0
2023-04-26,8.78,8.56,8.98,8.39,29360384.0,253329227.0,1.0
2023-04-27,8.56,8.58,8.72,8.38,12809669.0,109646625.0,1.0
2023-04-28,8.62,8.98,9.08,8.59,13973998.0,124495638.0,1.0
2023-05-04,8.98,8.94,9.06,8.76,11507220.0,101891201.0,1.0
2023-05-05,9.08,9.26,9.42,9.01,18759974.0,172992831.0,1.0
2023-05-08,9.26,9.3,9.37,9.06,12035216.0,111201053.0,1.0
2023-05-09,9.28,9.15,9.36,9.13,10449965.0,96365631.0,1.0
2023-05-10,9.11,9.16,9.3,9.07,11932981.0,109587339.0,1.0
2023-05-11,9.13,9.17,9.29,9.11,7744900.0,71269992.0,1.0
2023-05-12,9.27,9.07,9.35,9.04,8717626.0,79553956.0,1.0
2023-05-15,9.06,9.02,9.06,8.77,10847898.0,96731904.0,1.0
2023-05-16,9.0,8.79,9.03,8.76,8119012.0,71744563.0,1.0
2023-05-17,8.7,8.92,8.94,8.62,7341962.0,65003668.0,1.0
2023-05-18,8.93,9.12,9.2,8.85,8302365.0,75379948.0,1.0
2023-05-19,9.12,9.62,9.85,9.05,26747937.0,254754311.0,1.0
2023-05-22,9.55,9.33,9.59,9.2,17425656.0,163400723.0,1.0
2023-05-23,9.31,8.98,9.33,8.95,11502884.0,104143237.0,1.0
2023-05-24,8.9,9.13,9.33,8.86,12472376.0,113405195.0,1.0
2023-05-25,9.08,8.91,9.23,8.74,12667480.0,113051808.0,1.0
2023-05-26,8.89,9.61,9.67,8.82,26613567.0,248265098.0,1.0
2023-05-29,9.56,9.37,9.63,9.28,21196096.0,200688454.0,1.0
2023-05-30,9.38,9.63,9.72,9.2,17630800.0,167856599.0,1.0
2023-05-31,9.64,9.51,9.73,9.41,17173810.0,163885598.0,1.0
