,open,close,high,low,volume,money,factor
2023-03-28,58.31,56.95,58.96,56.94,6280077.0,362403780.0,0.9970769683153846
2023-03-29,57.18,57.23,57.89,56.74,4680594.0,268540596.0,0.9970769683153846
2023-03-30,57.53,56.93,57.81,56.53,4082384.0,233474712.0,0.9970769683153846
2023-03-31,56.93,56.66,57.22,56.05,4158161.0,235164077.0,0.9970769683153846
2023-04-03,56.9,58.23,58.3,56.85,6388609.0,368348114.0,0.9970769683153846
2023-04-04,58.13,59.63,61.21,57.85,11414106.0,681382131.0,0.9970769683153846
2023-04-06,59.9,61.39,62.85,59.65,12775928.0,783494643.0,0.9970769683153846
2023-04-07,61.41,60.74,61.77,60.0,8037917.0,487478794.0,0.9970769683153846
2023-04-10,60.64,59.82,62.2,59.82,8603409.0,523658320.0,0.9970769683153846
2023-04-11,59.85,60.5,61.42,59.68,7046479.0,425594498.0,0.9970769683153846
2023-04-12,60.78,61.03,61.45,59.94,6022023.0,366568397.0,0.9970769683153846
2023-04-13,61.0,59.03,61.04,58.84,7498632.0,447570051.0,0.9970769683153846
2023-04-14,59.04,60.04,60.38,58.16,6496079.0,385815057.0,0.9970769683153846
2023-04-17,59.45,59.26,60.18,58.83,4511288.0,268180059.0,0.9970769683153846
2023-04-18,59.27,58.01,59.31,57.5,5443266.0,316416175.0,0.9970769683153846
2023-04-19,57.93,57.29,58.72,57.16,5370465.0,310640822.0,0.9970769683153846
2023-04-20,57.12,57.16,57.83,56.8,4948753.0,283445738.0,0.9970769683153846
2023-04-21,57.13,53.62,57.16,53.5,7952907.0,437706918.0,0.9970769683153846
2023-04-24,53.36,52.98,54.11,52.37,4986044.0,266168075.0,0.9970769683153846
2023-04-25,52.84,50.58,53.22,49.98,6141641.0,314226089.0,0.9970769683153846
2023-04-26,50.38,50.0,50.94,49.88,4047322.0,203608672.0,0.9970769683153846
2023-04-27,49.26,50.54,51.41,49.09,5184635.0,262323204.0,0.9970769683153846
2023-04-28,50.54,51.75,52.13,50.32,3738070.0,192720980.0,0.9970769683153846
2023-05-04,51.35,50.44,51.8,50.01,4010496.0,203396863.0,0.9970769683153846
2023-05-05,50.43,49.94,50.93,49.78,3021394.0,151647552.0,0.9970769683153846
2023-05-08,49.91,50.4,50.58,49.83,2806731.0,141228555.0,0.9970769683153846
2023-05-09,50.03,50.26,51.43,50.03,3179721.0,161143796.0,0.9970769683153846
2023-05-10,50.25,49.71,50.64,49.35,3065941.0,152818098.0,0.9970769683153846
2023-05-11,50.05,49.68,50.22,49.66,2211093.0,110263417.0,0.9970769683153846
2023-05-12,49.7,48.94,50.09,48.93,2535924.0,125416687.0,0.9970769683153846
