,open,close,high,low,volume,money,factor
2023-03-28,40.38,39.3,40.81,39.29,1873682.0,74766667.0,0.9752888615870977
2023-03-29,39.21,39.63,40.73,39.14,2156250.0,86142322.0,0.9752888615870977
2023-03-30,39.46,39.33,40.37,39.12,1186988.0,47143345.0,0.9752888615870977
2023-03-31,39.36,40.51,40.85,39.15,1570715.0,63042373.0,0.9752888615870977
2023-04-03,40.87,41.63,41.82,40.51,2245612.0,92645286.0,0.9752888615870977
2023-04-04,41.53,40.79,42.08,40.61,2015364.0,83073237.0,0.9752888615870977
2023-04-06,40.46,41.17,41.74,40.28,2169854.0,89047706.0,0.9752888615870977
2023-04-07,41.46,41.72,42.42,40.67,2013599.0,83540634.0,0.9752888615870977
2023-04-10,43.89,42.59,45.72,42.43,5855628.0,258983102.0,0.9752888615870977
2023-04-11,42.58,41.07,43.02,40.82,2727982.0,113664730.0,0.9752888615870977
2023-04-12,41.28,41.89,42.41,40.96,1902823.0,79381329.0,0.9752888615870977
2023-04-13,41.46,40.25,42.37,40.18,2396797.0,98463589.0,0.9752888615870977
2023-04-14,40.57,41.76,42.1,39.69,2304310.0,94520606.0,0.9752888615870977
2023-04-17,42.41,42.36,44.08,41.93,2786259.0,119789081.0,0.9752888615870977
2023-04-18,42.41,41.07,42.82,40.57,1720908.0,70899255.0,0.9752888615870977
2023-04-19,40.85,41.28,42.22,40.85,1287726.0,53421436.0,0.9752888615870977
2023-04-20,41.24,40.52,42.02,40.29,1416126.0,58089713.0,0.9752888615870977
2023-04-21,40.77,38.31,40.88,38.23,1818155.0,71470173.0,0.9752888615870977
2023-04-24,38.43,37.5,38.88,37.06,1657291.0,62593894.0,0.9752888615870977
2023-04-25,37.81,36.35,37.81,35.79,1470856.0,53742295.0,0.9752888615870977
2023-04-26,36.45,35.76,36.88,35.63,1455973.0,52662949.0,0.9752888615870977
2023-04-27,35.97,35.23,36.29,35.11,1252164.0,44539139.0,0.9752888615870977
2023-04-28,35.21,35.98,36.25,35.12,1190505.0,42676938.0,0.9752888615870977
2023-05-04,36.27,36.62,37.86,35.36,3011972.0,109744990.0,0.9752888615870977
2023-05-05,36.62,35.32,36.62,34.92,1543033.0,54821170.0,0.9752888615870977
2023-05-08,35.32,34.91,35.48,34.72,1233693.0,43192001.0,0.9752888615870977
2023-05-09,35.07,34.53,35.54,34.2,1100542.0,38320763.0,0.9752888615870977
2023-05-10,34.72,34.8,35.29,34.43,977219.0,34050814.0,0.9752888615870977
2023-05-11,34.62,33.97,35.11,33.92,1441368.0,49444681.0,0.9752888615870977
2023-05-12,34.09,33.06,34.43,32.99,1957034.0,65325644.0,0.9752888615870977
2023-05-15,33.27,34.02,34.02,32.18,1900644.0,62841850.0,0.9752888615870977
2023-05-16,34.36,34.13,34.53,33.64,1289093.0,44062231.0,0.9752888615870977
2023-05-17,34.24,34.68,34.69,33.76,862459.0,29668760.0,0.9752888615870977
2023-05-18,34.99,36.07,36.17,34.44,2232161.0,79429076.0,0.9752888615870977
2023-05-19,36.31,36.48,37.5,35.86,2103350.0,77334920.0,0.9752888615870977
2023-05-22,36.48,37.1,37.43,36.33,1674335.0,61776850.0,0.9752888615870977
2023-05-23,36.96,36.39,37.26,36.39,942078.0,34628313.0,0.9752888615870977
2023-05-24,36.28,36.55,36.96,35.93,1098187.0,40117213.0,0.9752888615870977
2023-05-25,36.72,36.41,36.77,35.75,1201910.0,43449066.0,0.9752888615870977
2023-05-26,36.11,36.44,36.62,35.47,2404736.0,86882222.0,0.9752888615870977
2023-05-29,36.66,37.5,37.5,35.71,3278859.0,119480488.0,0.9752888615870977
2023-05-30,37.16,36.71,37.16,35.64,3215565.0,117284531.0,0.9752888615870977
2023-05-31,37.02,38.87,39.36,36.67,4971476.0,191177741.0,0.9752888615870977
2023-06-01,38.39,38.23,38.64,37.72,4393329.0,167870707.0,0.9752888615870977
2023-06-02,38.38,40.08,42.31,37.2,8269112.0,328452000.0,0.9752888615870977
2023-06-05,39.64,39.66,41.81,39.3,7062164.0,285471846.0,0.9752888615870977
2023-06-06,39.32,36.85,39.49,36.73,5003336.0,189415211.0,0.9752888615870977
2023-06-07,37.49,37.68,38.33,36.67,3321384.0,124339335.0,0.9752888615870977
2023-06-08,38.78,38.77,40.63,38.03,5875929.0,230902957.0,0.9752888615870977
2023-06-09,38.77,40.58,41.15,38.77,7048833.0,283462775.0,0.9824562060644312
2023-06-12,40.87,40.47,41.06,39.51,4165877.0,167452218.0,0.9824562060644312
2023-06-13,40.58,40.54,42.63,40.09,5328632.0,218136149.0,0.9824562060644312
2023-06-14,40.28,40.9,41.07,39.4,4630170.0,186614360.0,0.9824562060644312
2023-06-15,42.14,45.25,47.98,41.79,11188238.0,509274345.0,0.9824562060644312
2023-06-16,44.85,45.27,45.73,44.26,5861472.0,263618912.0,0.9824562060644312
2023-06-19,45.75,46.18,46.59,44.79,5347669.0,245569597.0,0.9824562060644312
2023-06-20,46.28,46.73,47.76,45.73,4768280.0,223770327.0,0.9824562060644312
2023-06-21,46.18,45.05,46.52,44.7,3633783.0,164775453.0,0.9824562060644312
2023-06-26,44.37,42.44,45.47,42.33,4100405.0,178738796.0,0.9824562060644312
2023-06-27,42.53,42.37,43.2,42.07,2296034.0,97724126.0,0.9824562060644312
2023-06-28,42.61,41.91,42.61,40.31,2942677.0,121753629.0,0.9824562060644312
2023-06-29,41.98,43.74,44.56,41.91,3464366.0,150437712.0,0.9824562060644312
2023-06-30,43.79,43.85,44.09,42.9,1969287.0,85775860.0,0.9824562060644312
2023-07-03,43.66,42.64,44.34,42.49,2771048.0,120189555.0,0.9824562060644312
2023-07-04,42.5,45.14,46.14,42.36,4333965.0,194208355.0,0.9824562060644312
2023-07-05,45.08,42.94,45.49,42.74,3377477.0,147446821.0,0.9824562060644312
2023-07-06,42.86,42.32,43.22,42.23,1785187.0,76178211.0,0.9824562060644312
2023-07-07,42.18,41.32,42.51,40.86,2080934.0,86235044.0,0.9824562060644312
2023-07-10,42.0,41.36,42.64,40.99,1473992.0,61326583.0,0.9824562060644312
2023-07-11,41.16,42.82,43.21,41.02,2120540.0,89929402.0,0.9824562060644312
2023-07-12,43.27,43.91,45.57,43.23,5678418.0,252529555.0,0.9824562060644312
2023-07-13,43.86,44.6,44.8,42.93,3696659.0,162050681.0,0.9824562060644312
2023-07-14,44.51,43.23,44.88,42.91,2592547.0,113276049.0,0.9824562060644312
2023-07-17,43.23,44.3,45.17,42.84,2361984.0,104520029.0,0.9824562060644312
2023-07-18,43.74,42.64,44.21,42.34,2065713.0,88985177.0,0.9824562060644312
2023-07-19,42.86,41.79,42.95,41.62,1358486.0,57126311.0,0.9824562060644312
2023-07-20,41.87,40.25,41.87,40.22,1520647.0,62182149.0,0.9824562060644312
2023-07-21,40.23,39.45,40.77,39.38,1069129.0,42587925.0,0.9824562060644312
2023-07-24,39.53,39.47,39.85,39.1,1076598.0,42524875.0,0.9824562060644312
2023-07-25,39.99,40.13,40.57,39.19,1395127.0,55750595.0,0.9824562060644312
2023-07-26,39.9,39.21,40.13,38.91,1042204.0,41087693.0,0.9824562060644312
2023-07-27,39.77,41.19,42.05,39.67,3881994.0,159601811.0,0.9824562060644312
2023-07-28,40.66,40.91,41.44,39.87,1815190.0,73982041.0,0.9824562060644312
2023-07-31,40.88,40.45,41.66,40.28,1416095.0,57686299.0,0.9824562060644312
2023-08-01,40.83,41.09,41.54,40.29,1280421.0,52588310.0,0.9824562060644312
2023-08-02,40.97,40.86,41.38,40.28,862756.0,35126696.0,0.9824562060644312
2023-08-03,40.46,40.23,41.03,40.0,984282.0,39727140.0,0.9824562060644312
2023-08-04,40.43,41.45,41.56,40.08,1396617.0,57297411.0,0.9824562060644312
2023-08-07,41.09,41.08,42.07,40.99,948887.0,39369993.0,0.9824562060644312
2023-08-08,40.98,42.63,43.5,40.3,3339281.0,140490728.0,0.9824562060644312
2023-08-09,42.88,40.46,43.5,39.97,3346159.0,138254558.0,0.9824562060644312
2023-08-10,40.27,41.13,41.71,38.81,1859707.0,75440492.0,0.9824562060644312
2023-08-11,41.13,39.16,41.14,39.16,1187427.0,47470786.0,0.9824562060644312
2023-08-14,39.16,38.11,39.47,37.24,2198486.0,83474302.0,0.9824562060644312
2023-08-15,38.2,37.92,38.55,37.43,894015.0,33999022.0,0.9824562060644312
2023-08-16,37.55,37.26,38.02,37.01,782624.0,29310633.0,0.9824562060644312
2023-08-17,37.04,38.34,38.39,36.67,1075094.0,40819703.0,0.9824562060644312
2023-08-18,38.3,38.01,39.18,37.92,781578.0,30151209.0,0.9824562060644312
2023-08-21,38.01,37.91,38.47,37.82,497212.0,18980725.0,0.9824562060644312
2023-08-22,37.89,37.92,38.89,36.94,1191397.0,44789876.0,0.9824562060644312
2023-08-23,37.9,36.58,37.91,36.56,697358.0,25846332.0,0.9824562060644312
2023-08-24,36.65,37.22,37.7,36.22,729153.0,27000074.0,0.9824562060644312
2023-08-25,36.89,35.74,36.91,35.37,1209066.0,43562530.0,0.9824562060644312
2023-08-28,37.61,36.06,38.4,35.76,1512907.0,55928642.0,0.9824562060644312
2023-08-29,36.84,38.66,39.0,36.35,1946441.0,74272266.0,0.9824562060644312
2023-08-30,38.96,39.91,40.15,38.68,1756519.0,69768128.0,0.9824562060644312
2023-08-31,40.08,39.88,40.26,39.49,793879.0,31672890.0,0.9824562060644312
2023-09-01,39.88,39.56,39.97,39.05,641468.0,25306111.0,0.9824562060644312
2023-09-04,39.79,39.45,40.07,38.81,1128963.0,44333541.0,0.9824562060644312
2023-09-05,39.58,39.54,39.99,39.21,759010.0,30078340.0,0.9824562060644312
2023-09-06,39.3,39.87,40.05,38.81,951174.0,37594920.0,0.9824562060644312
2023-09-07,39.78,38.88,39.78,38.77,775992.0,30400719.0,0.9824562060644312
2023-09-08,39.19,39.35,39.62,38.89,694820.0,27278062.0,0.9824562060644312
2023-09-11,39.35,39.56,40.28,39.2,1093260.0,43468144.0,0.9824562060644312
2023-09-12,40.77,40.24,41.38,39.53,3054778.0,123670807.0,0.9824562060644312
2023-09-13,40.03,37.9,40.07,37.38,2719414.0,104193910.0,0.9824562060644312
2023-09-14,37.9,37.02,38.07,36.72,895233.0,33273122.0,0.9824562060644312
2023-09-15,37.15,37.26,37.78,36.55,692858.0,25707021.0,0.9824562060644312
2023-09-18,37.31,37.64,38.23,36.72,829655.0,31273185.0,0.9824562060644312
2023-09-19,37.45,37.43,37.73,36.76,737050.0,27497390.0,0.9824562060644312
2023-09-20,37.09,36.5,37.46,36.33,562773.0,20732509.0,0.9824562060644312
2023-09-21,36.39,36.12,36.63,36.0,511789.0,18551474.0,0.9824562060644312
2023-09-22,35.79,37.34,37.52,35.79,802345.0,29618878.0,0.9824562060644312
2023-09-25,37.61,38.23,38.68,37.24,1179978.0,44811677.0,0.9824562060644312
2023-09-26,38.11,37.8,38.3,37.38,543648.0,20528345.0,0.9824562060644312
2023-09-27,37.68,37.63,38.58,37.44,741939.0,28148456.0,0.9824562060644312
2023-09-28,37.8,38.17,38.41,37.71,768629.0,29316738.0,0.9824562060644312
2023-10-09,38.32,38.72,39.17,37.95,1062584.0,41169734.0,0.9824562060644312
2023-10-10,39.25,37.32,39.25,37.26,885082.0,33521185.0,0.9824562060644312
2023-10-11,37.31,38.12,38.38,37.06,913328.0,34595100.0,0.9824562060644312
2023-10-12,38.31,35.76,38.39,35.61,2249272.0,82379482.0,0.9824562060644312
2023-10-13,35.44,35.47,36.34,34.8,2112498.0,74879481.0,0.9824562060644312
2023-10-16,35.38,33.63,35.62,33.18,2278844.0,77377408.0,0.9824562060644312
2023-10-17,33.55,32.92,34.13,32.72,1725433.0,57173143.0,0.9824562060644312
2023-10-18,32.74,32.41,33.07,32.23,986638.0,32080397.0,0.9824562060644312
2023-10-19,32.28,32.35,33.47,32.0,967192.0,31778280.0,0.9824562060644312
2023-10-20,32.37,31.6,32.77,31.56,1065720.0,34135015.0,0.9824562060644312
2023-10-23,31.49,31.39,32.05,31.12,798968.0,25243735.0,0.9824562060644312
2023-10-24,31.4,31.68,32.32,31.24,918345.0,29096268.0,0.9824562060644312
