,open,close,high,low,volume,money,factor
2023-03-28,35.66,33.45,35.69,33.4,10382028.0,356751672.0,0.9987655843363499
2023-03-29,33.59,35.68,37.5,33.56,14355174.0,517009355.0,0.9987655843363499
2023-03-30,35.95,33.36,36.38,33.23,11694004.0,404243704.0,0.9987655843363499
2023-03-31,33.47,34.39,35.31,33.42,8843205.0,304902793.0,0.9987655843363499
2023-04-03,35.08,36.36,37.13,33.52,10812737.0,385774128.0,0.9987655843363499
2023-04-04,36.53,36.33,36.91,35.49,8271973.0,299152776.0,0.9987655843363499
2023-04-06,35.96,42.52,43.18,34.85,16827969.0,650096214.0,0.9987655843363499
2023-04-07,43.95,41.52,45.82,40.97,18780041.0,804611081.0,0.9987655843363499
2023-04-10,41.0,41.99,45.1,41.0,17385223.0,741222787.0,0.9987655843363499
2023-04-11,42.28,43.45,44.33,39.95,16019233.0,677961209.0,0.9987655843363499
2023-04-12,42.13,46.99,47.74,42.0,17868372.0,820667184.0,0.9987655843363499
2023-04-13,45.94,42.4,46.14,41.38,16084334.0,709219091.0,0.9987655843363499
2023-04-14,41.46,42.95,44.25,41.36,9335520.0,399909599.0,0.9987655843363499
2023-04-17,42.51,40.25,43.5,39.38,12048785.0,492857587.0,0.9987655843363499
2023-04-18,39.47,39.71,40.54,38.6,8309275.0,328513046.0,0.9987655843363499
2023-04-19,40.45,39.78,41.34,39.15,8941838.0,359868024.0,0.9987655843363499
2023-04-20,39.45,41.39,41.48,39.14,9805359.0,397222380.0,0.9987655843363499
2023-04-21,41.1,42.98,45.25,40.96,16718009.0,724522126.0,0.9987655843363499
2023-04-24,42.25,43.12,44.54,40.77,12396498.0,529009893.0,0.9987655843363499
2023-04-25,42.03,40.5,42.85,40.3,8924704.0,366389110.0,0.9987655843363499
2023-04-26,40.19,37.25,43.21,36.61,10362265.0,420021860.0,0.9987655843363499
2023-04-27,37.27,39.65,40.04,37.25,12609524.0,491849420.0,0.9987655843363499
2023-04-28,38.6,38.73,40.66,37.95,9986134.0,391857765.0,0.9987655843363499
2023-05-04,38.75,39.03,40.3,37.95,8554762.0,334125775.0,0.9987655843363499
2023-05-05,38.74,36.95,38.82,36.45,10526442.0,392142838.0,0.9987655843363499
2023-05-08,37.43,39.07,39.5,37.0,8533393.0,328394356.0,0.9987655843363499
2023-05-09,39.08,37.7,39.47,37.47,5747194.0,218387646.0,0.9987655843363499
2023-05-10,37.86,38.05,39.15,37.13,6106738.0,232672066.0,0.9987655843363499
2023-05-11,38.18,41.61,44.45,38.18,16841486.0,691781504.0,0.9987655843363499
2023-05-12,41.81,39.81,41.97,39.34,10995501.0,442710727.0,0.9987655843363499
2023-05-15,39.15,41.23,41.23,38.59,9903094.0,396903274.0,0.9987655843363499
2023-05-16,41.35,40.95,43.28,39.65,12896743.0,536080721.0,0.9987655843363499
2023-05-17,40.05,43.32,43.32,39.61,13203257.0,556362273.0,0.9987655843363499
2023-05-18,43.01,44.85,45.31,42.11,14942435.0,653837762.0,0.9987655843363499
2023-05-19,43.3,43.74,46.14,42.86,11450085.0,504980370.0,0.9987655843363499
2023-05-22,42.75,41.8,43.38,41.65,7788419.0,329270074.0,0.9987655843363499
2023-05-23,42.23,40.01,42.24,39.1,9356853.0,377404386.0,0.9987655843363499
2023-05-24,39.58,39.84,41.25,39.25,6661127.0,270477524.0,0.9987655843363499
2023-05-25,39.94,40.85,40.95,38.67,7489219.0,297405983.0,0.9987655843363499
2023-05-26,40.61,42.15,42.57,39.95,8803241.0,364112147.0,0.9987655843363499
2023-05-29,41.85,42.14,42.82,41.17,6672266.0,279560645.0,0.9987655843363499
2023-05-30,41.95,42.15,42.69,40.66,5988592.0,249092864.0,0.9987655843363499
2023-05-31,42.15,40.97,42.81,40.65,5228054.0,216866095.0,0.9987655843363499
2023-06-01,41.09,44.85,46.82,39.65,14683381.0,642146577.0,0.9987655843363499
2023-06-02,44.45,43.15,44.45,43.02,8768975.0,383289983.0,0.9987655843363499
2023-06-05,43.16,42.91,44.3,42.72,5206924.0,226450544.0,0.9987655843363499
2023-06-06,42.92,42.79,43.72,42.23,4232216.0,181646318.0,0.9987655843363499
2023-06-07,42.81,45.02,46.24,42.26,11268068.0,503860087.0,0.9987655843363499
2023-06-08,45.0,44.89,46.09,43.83,7402534.0,331897271.0,0.9987655843363499
2023-06-09,44.92,44.94,47.07,43.56,8487369.0,384736774.0,0.9987655843363499
2023-06-12,44.58,47.96,49.43,44.45,11950578.0,565861825.0,0.9987655843363499
2023-06-13,47.94,48.34,48.79,47.24,7721423.0,370590239.0,0.9987655843363499
2023-06-14,48.17,52.28,53.49,47.64,12645572.0,647601582.0,0.9987655843363499
2023-06-15,52.37,49.46,56.59,49.3,16969597.0,883979126.0,0.9987655843363499
2023-06-16,50.02,48.84,50.47,46.85,11317320.0,553268418.0,0.9987655843363499
2023-06-19,49.45,50.94,51.82,48.65,10392531.0,524890642.0,0.9987655843363499
2023-06-20,50.3,54.58,56.32,49.74,12900963.0,695379427.0,0.9987655843363499
2023-06-21,54.57,58.73,59.0,52.93,12982915.0,733174572.0,0.9987655843363499
2023-06-26,57.77,54.83,61.92,54.22,14613513.0,845973599.0,0.9987655843363499
2023-06-27,53.83,56.0,57.43,52.22,11634331.0,635641702.0,0.9987655843363499
2023-06-28,54.44,53.04,55.81,48.95,14570954.0,757331483.0,0.9987655843363499
2023-06-29,53.93,55.21,56.54,51.44,9464994.0,513397438.0,0.9987655843363499
2023-06-30,54.43,53.45,55.81,53.01,6922602.0,373799911.0,0.9987655843363499
2023-07-03,53.23,52.68,54.29,51.32,6856394.0,363308092.0,0.9987655843363499
2023-07-04,53.2,53.65,54.95,52.65,5495167.0,296059624.0,0.9991445602749286
2023-07-05,52.95,53.9,56.34,52.46,6899756.0,374411032.0,0.9991445602749286
2023-07-06,52.96,55.28,57.2,52.47,7651744.0,423384896.0,0.9991445602749286
2023-07-07,54.95,55.19,56.83,53.15,5578792.0,307020465.0,0.9991445602749286
2023-07-10,55.19,47.29,55.83,46.96,12990002.0,654033503.0,0.9991445602749286
2023-07-11,46.46,47.37,48.71,46.23,7521914.0,356966322.0,0.9991445602749286
2023-07-12,46.74,47.71,48.28,46.28,6486343.0,310164657.0,0.9991445602749286
2023-07-13,48.16,48.61,49.62,47.59,4612802.0,224949889.0,0.9991445602749286
2023-07-14,48.75,48.51,49.42,47.96,2973696.0,144596386.0,0.9991445602749286
2023-07-17,48.8,47.82,48.8,46.47,4654001.0,220302993.0,0.9991445602749286
2023-07-18,47.51,46.97,48.47,46.84,3108922.0,148120078.0,0.9991445602749286
2023-07-19,47.15,46.29,47.29,45.86,2759241.0,128103721.0,0.9991445602749286
2023-07-20,46.76,45.64,47.46,44.94,3642716.0,167712567.0,0.9991445602749286
2023-07-21,45.65,44.86,46.63,44.56,3132279.0,142087648.0,0.9991445602749286
2023-07-24,44.7,45.11,45.24,44.16,3472937.0,154827160.0,0.9991445602749286
2023-07-25,45.49,46.81,48.29,45.01,6818285.0,318303284.0,0.9991445602749286
2023-07-26,46.76,44.11,46.76,44.07,5015724.0,224528348.0,0.9991445602749286
2023-07-27,44.06,43.39,44.7,43.12,3744383.0,163518970.0,0.9991445602749286
2023-07-28,43.28,43.29,43.56,42.09,4164285.0,178318177.0,0.9991445602749286
