,open,close,high,low,volume,money,factor
2023-03-28,35.04,35.04,35.81,34.9,1046765.0,37007185.0,0.984715926063031
2023-03-29,35.04,36.1,36.22,34.88,1233478.0,44092059.0,0.984715926063031
2023-03-30,35.75,35.81,36.92,35.39,1169095.0,42188597.0,0.984715926063031
2023-03-31,36.17,35.49,36.73,35.12,1481609.0,52997054.0,0.984715926063031
2023-04-03,35.75,35.06,36.23,34.86,917513.0,32529210.0,0.984715926063031
2023-04-04,35.24,34.3,35.26,34.13,1059752.0,36649051.0,0.984715926063031
2023-04-06,34.3,37.24,37.35,34.28,2300450.0,83205070.0,0.984715926063031
2023-04-07,37.04,37.46,37.77,36.85,1574550.0,58773732.0,0.984715926063031
2023-04-10,37.54,37.06,38.38,36.69,1301809.0,48517751.0,0.984715926063031
2023-04-11,37.17,36.89,37.91,36.43,832350.0,30845048.0,0.984715926063031
2023-04-12,36.88,37.42,37.62,36.46,1067513.0,39627780.0,0.984715926063031
2023-04-13,37.18,37.71,38.27,36.99,1542568.0,58226666.0,0.984715926063031
2023-04-14,38.02,38.78,39.29,37.6,2861173.0,110300021.0,0.984715926063031
2023-04-17,40.37,42.04,42.54,38.99,6482750.0,261636009.0,0.984715926063031
2023-04-18,41.85,41.46,41.87,39.78,4792979.0,194921340.0,0.984715926063031
2023-04-19,44.31,45.97,49.33,40.45,10949407.0,478254629.0,0.984715926063031
2023-04-20,45.1,51.7,52.07,44.9,7945323.0,381821606.0,0.984715926063031
2023-04-21,53.23,52.56,57.98,51.21,9402445.0,507983695.0,0.984715926063031
2023-04-24,54.15,52.42,54.65,51.49,4814133.0,255367879.0,0.984715926063031
2023-04-25,53.17,54.29,57.29,52.29,5363918.0,293444357.0,0.984715926063031
2023-04-26,52.19,47.67,52.86,47.17,6929084.0,340464010.0,0.984715926063031
2023-04-27,47.72,50.05,51.92,47.72,5471551.0,272229707.0,0.984715926063031
2023-04-28,49.47,54.72,56.78,47.78,5537041.0,293447882.0,0.984715926063031
2023-05-04,54.9,54.15,54.9,52.39,3228336.0,172432364.0,0.984715926063031
2023-05-05,53.34,51.99,53.6,49.98,3504403.0,179412690.0,0.984715926063031
2023-05-08,51.59,53.8,54.7,48.84,4160751.0,216354984.0,0.984715926063031
2023-05-09,57.11,55.79,62.58,54.0,6706750.0,392556976.0,0.984715926063031
2023-05-10,55.05,56.87,59.06,52.69,5112631.0,284927798.0,0.984715926063031
2023-05-11,57.06,61.84,62.87,56.87,4713696.0,284327097.0,0.984715926063031
2023-05-12,61.05,61.49,64.99,59.87,4083348.0,255248494.0,0.984715926063031
2023-05-15,62.03,56.87,62.94,55.11,4644678.0,268294819.0,0.984715926063031
2023-05-16,58.03,56.42,60.71,56.19,3256270.0,189642769.0,0.984715926063031
2023-05-17,55.76,56.42,57.76,54.65,2397846.0,134442270.0,0.984715926063031
2023-05-18,55.45,58.39,58.94,55.14,2281078.0,130594941.0,0.984715926063031
2023-05-19,58.02,57.55,58.12,54.12,4128482.0,229959781.0,0.984715926063031
2023-05-22,55.8,53.96,57.09,53.49,2475394.0,135175848.0,0.984715926063031
2023-05-23,53.94,53.91,55.12,53.18,1920356.0,103674981.0,0.984715926063031
2023-05-24,53.17,55.07,56.72,52.41,1933241.0,105529399.0,0.984715926063031
2023-05-25,54.5,53.12,55.83,52.15,1360355.0,72856301.0,0.984715926063031
2023-05-26,53.2,54.08,54.92,52.19,1116966.0,60085530.0,0.984715926063031
2023-05-29,54.84,53.36,55.34,52.97,887107.0,47651516.0,0.984715926063031
2023-05-30,53.26,52.85,53.75,50.79,2308697.0,120611155.0,0.984715926063031
2023-05-31,52.99,53.58,55.09,52.51,1508734.0,81715602.0,0.984715926063031
2023-06-01,54.14,53.8,55.88,52.19,1478388.0,80708724.0,0.984715926063031
