,open,close,high,low,volume,money,factor
2023-03-28,7.2,6.88,7.33,6.85,119747928.0,842361190.0,1.0
2023-03-29,6.93,6.75,6.96,6.66,71411501.0,485411341.0,1.0
2023-03-30,6.75,6.55,6.8,6.5,58212710.0,385175905.0,1.0
2023-03-31,6.62,6.74,6.79,6.47,53270193.0,354191475.0,1.0
2023-04-03,6.66,6.88,6.9,6.63,63444651.0,430930344.0,1.0
2023-04-04,6.84,6.87,7.02,6.74,62213512.0,428317512.0,1.0
2023-04-06,6.95,6.71,7.1,6.67,63479155.0,434797033.0,1.0
2023-04-07,6.77,6.81,6.85,6.58,40390618.0,271877320.0,1.0
2023-04-10,6.77,6.6,6.94,6.57,59511727.0,403174525.0,1.0
2023-04-11,6.59,6.75,6.87,6.55,45386220.0,305208157.0,1.0
2023-04-12,6.76,6.92,6.99,6.75,49758959.0,342507747.0,1.0
2023-04-13,6.87,6.86,7.04,6.83,50911213.0,353021267.0,1.0
2023-04-14,6.86,6.77,6.98,6.64,43546006.0,295971309.0,1.0
2023-04-17,6.73,6.47,6.73,6.45,44660781.0,291167156.0,1.0
2023-04-18,6.43,6.41,6.5,6.27,29181329.0,186436852.0,1.0
2023-04-19,6.4,6.41,6.55,6.37,24331154.0,157496861.0,1.0
2023-04-20,6.36,6.72,6.88,6.35,55367337.0,368787126.0,1.0
2023-04-21,6.74,6.17,6.74,6.17,54755693.0,350057126.0,1.0
2023-04-24,6.17,6.21,6.34,6.13,36366878.0,227119050.0,1.0
2023-04-25,6.18,6.11,6.25,5.98,35386115.0,216137433.0,1.0
2023-04-26,6.08,5.89,6.08,5.78,36532274.0,216119185.0,1.0
2023-04-27,5.94,5.96,6.29,5.9,50346920.0,305412242.0,1.0
2023-04-28,5.93,6.56,6.56,5.92,51310563.0,326565688.0,1.0
2023-05-04,6.66,6.76,6.9,6.6,97118685.0,653596043.0,1.0
2023-05-05,6.75,6.82,6.97,6.63,77658499.0,526860945.0,1.0
2023-05-08,6.78,6.9,6.95,6.65,64547254.0,441770015.0,1.0
2023-05-09,6.91,6.79,6.98,6.75,59775373.0,409764547.0,1.0
2023-05-10,6.75,6.92,7.11,6.74,97766365.0,680741388.0,1.0
2023-05-11,6.94,7.07,7.23,6.92,91437564.0,647943660.0,1.0
2023-05-12,7.07,6.96,7.35,6.88,88483192.0,627329421.0,1.0
2023-05-15,6.98,6.81,7.07,6.65,57203655.0,389765672.0,1.0
2023-05-16,6.8,6.45,6.82,6.39,57491172.0,377107680.0,1.0
2023-05-17,6.4,6.74,7.1,6.35,121152542.0,830680913.0,1.0
2023-05-18,6.65,7.27,7.41,6.61,207597624.0,1490707888.0,1.0
2023-05-19,7.08,6.88,7.16,6.83,145277502.0,1012526024.0,1.0
2023-05-22,6.94,6.89,7.32,6.82,97998128.0,687028639.0,1.0
2023-05-23,6.83,7.29,7.58,6.83,229741717.0,1688144142.0,1.0
2023-05-24,7.05,6.99,7.16,6.83,159307791.0,1111459314.0,1.0
