,open,close,high,low,volume,money,factor
2023-03-28,7.07,7.12,7.25,6.95,5764761.0,40979253.0,0.9143656960082008
2023-03-29,7.11,6.97,7.21,6.97,4201492.0,29533036.0,0.9143656960082008
2023-03-30,6.99,6.79,6.99,6.78,3450917.0,23647481.0,0.9143656960082008
2023-03-31,6.79,6.84,6.88,6.76,1862931.0,12705952.0,0.9143656960082008
2023-04-03,6.79,6.68,6.82,6.64,3123040.0,20914711.0,0.9143656960082008
2023-04-04,6.72,6.47,6.72,6.46,3313555.0,21637078.0,0.9143656960082008
2023-04-06,6.46,6.45,6.5,6.4,2261787.0,14577081.0,0.9143656960082008
2023-04-07,6.45,6.48,6.55,6.41,1745910.0,11323775.0,0.9143656960082008
2023-04-10,6.47,6.22,6.47,6.17,6010943.0,37681486.0,0.9143656960082008
2023-04-11,6.22,6.15,6.22,6.09,3972550.0,24411170.0,0.9143656960082008
2023-04-12,6.21,6.27,6.29,6.17,2225218.0,13869038.0,0.9143656960082008
2023-04-13,6.29,6.2,6.29,6.17,2269005.0,14083259.0,0.9143656960082008
2023-04-14,6.18,6.2,6.25,6.17,2205901.0,13687065.0,0.9143656960082008
2023-04-17,6.22,6.25,6.27,6.14,3052608.0,19008481.0,0.9143656960082008
2023-04-18,6.22,6.17,6.27,6.14,2282457.0,14101570.0,0.9143656960082008
2023-04-19,6.17,6.14,6.19,6.1,1612375.0,9899781.0,0.9143656960082008
2023-04-20,6.14,6.09,6.15,6.02,2256756.0,13700188.0,0.9143656960082008
2023-04-21,6.12,5.98,6.14,5.97,2323359.0,14007222.0,0.9143656960082008
2023-04-24,5.96,5.97,6.09,5.87,2435349.0,14480059.0,0.9143656960082008
2023-04-25,5.97,5.85,5.99,5.77,2403087.0,14090694.0,0.9143656960082008
2023-04-26,5.86,5.99,6.03,5.85,2209619.0,13176564.0,0.9143656960082008
2023-04-27,6.03,6.1,6.16,5.94,2218915.0,13524974.0,0.9143656960082008
2023-04-28,6.12,6.34,6.34,6.12,3183150.0,19912507.0,0.9143656960082008
