,open,close,high,low,volume,money,factor
2023-03-28,11.74,12.25,12.5,11.61,102321160.0,1240740877.0,0.9957701279681497
2023-03-29,12.13,11.95,12.19,11.6,65999104.0,782177553.0,0.9957701279681497
2023-03-30,11.8,11.51,11.82,11.45,40591016.0,470473506.0,0.9957701279681497
2023-03-31,11.64,13.81,13.81,11.6,136607683.0,1760174756.0,0.9957701279681497
2023-04-03,14.24,14.64,15.04,13.69,173911699.0,2463646644.0,0.9957701279681497
2023-04-04,14.37,14.02,14.43,13.65,110901217.0,1552157871.0,0.9957701279681497
2023-04-06,13.64,14.25,14.89,13.54,111557113.0,1592235914.0,0.9957701279681497
2023-04-07,13.95,14.91,15.4,13.56,131925754.0,1920874420.0,0.9957701279681497
2023-04-10,14.54,13.72,14.61,13.45,99091717.0,1380928343.0,0.9957701279681497
2023-04-11,13.49,13.67,13.79,13.16,67602676.0,909357462.0,0.9957701279681497
2023-04-12,13.49,14.14,14.43,13.22,81693355.0,1133174464.0,0.9957701279681497
2023-04-13,13.86,13.68,14.39,13.66,61516196.0,859684790.0,0.9957701279681497
2023-04-14,13.68,13.41,14.15,13.23,57140048.0,774795170.0,0.9957701279681497
2023-04-17,13.32,13.04,13.43,12.81,64050617.0,834906212.0,0.9957701279681497
2023-04-18,12.9,12.81,13.01,12.55,44674410.0,570355752.0,0.9957701279681497
2023-04-19,12.79,12.71,13.07,12.59,41438695.0,532061973.0,0.9957701279681497
2023-04-20,12.54,12.96,13.1,12.45,42571088.0,548886548.0,0.9957701279681497
2023-04-21,12.95,12.42,13.01,12.24,50684471.0,635202975.0,0.9957701279681497
2023-04-24,12.42,12.19,12.75,12.08,32499422.0,401481671.0,0.9957701279681497
2023-04-25,11.85,11.57,11.92,11.35,63781357.0,742369355.0,0.9957701279681497
2023-04-26,11.57,11.1,11.76,11.05,46333906.0,524681735.0,0.9957701279681497
2023-04-27,11.11,11.01,11.3,10.91,41453219.0,458078908.0,0.9957701279681497
2023-04-28,10.93,11.22,11.51,10.92,47578653.0,533610862.0,0.9957701279681497
2023-05-04,11.27,11.08,11.34,10.85,37200209.0,410795460.0,0.9957701279681497
2023-05-05,11.05,11.23,11.42,10.91,45247530.0,505539038.0,0.9957701279681497
2023-05-08,11.2,11.72,12.0,10.93,76413961.0,884762293.0,0.9957701279681497
2023-05-09,11.58,11.35,12.02,11.3,54604088.0,636779994.0,0.9957701279681497
2023-05-10,11.23,11.33,11.85,11.12,42576065.0,487627453.0,0.9957701279681497
2023-05-11,11.32,11.05,11.67,11.01,34124155.0,383085210.0,0.9957701279681497
2023-05-12,11.03,11.45,11.46,10.93,43493931.0,487383753.0,0.9957701279681497
2023-05-15,12.02,11.22,12.27,10.99,106942495.0,1244634617.0,0.9957701279681497
2023-05-16,10.92,9.91,11.14,9.87,101509765.0,1036991640.0,0.9957701279681497
2023-05-17,9.83,10.05,10.26,9.77,46042618.0,462181566.0,0.9957701279681497
2023-05-18,10.06,10.02,10.1,9.91,39488175.0,394912528.0,0.9957701279681497
2023-05-19,10.02,9.89,10.17,9.79,35937174.0,355902999.0,0.9957701279681497
2023-05-22,9.92,9.73,9.97,9.61,30723212.0,298703387.0,0.9957701279681497
2023-05-23,9.72,9.54,9.75,9.54,21916181.0,210415305.0,0.9957701279681497
2023-05-24,9.52,9.4,9.58,9.35,26009137.0,245615305.0,0.9957701279681497
2023-05-25,9.45,9.27,9.52,9.11,34154794.0,316093969.0,0.9957701279681497
2023-05-26,9.27,9.28,9.34,9.2,18277978.0,169641027.0,0.9957701279681497
2023-05-29,9.33,9.42,9.66,9.31,45803989.0,435188340.0,0.9957701279681497
2023-05-30,9.37,9.67,9.68,9.26,30488665.0,289239495.0,0.9957701279681497
2023-05-31,9.64,9.9,9.96,9.56,39445111.0,388005229.0,0.9957701279681497
2023-06-01,9.85,10.16,10.3,9.78,43262790.0,436907581.0,0.9957701279681497
2023-06-02,10.19,10.04,10.32,10.0,34514057.0,349701617.0,0.9957701279681497
2023-06-05,10.06,10.11,10.25,10.0,28171650.0,284832858.0,0.9957701279681497
2023-06-06,10.11,9.88,10.25,9.84,24761988.0,248571717.0,0.9957701279681497
2023-06-07,9.89,10.21,10.48,9.88,51421406.0,527821069.0,0.9957701279681497
2023-06-08,10.16,10.07,10.31,9.95,35682203.0,359342809.0,0.9957701279681497
2023-06-09,10.11,10.16,10.28,9.94,34476110.0,348075386.0,0.9957701279681497
2023-06-12,10.14,10.04,10.29,10.02,26632742.0,269408555.0,0.9957701279681497
2023-06-13,10.06,10.25,10.33,9.91,40636732.0,414049992.0,0.9957701279681497
2023-06-14,10.24,10.61,10.85,10.2,61234695.0,644983541.0,0.9957701279681497
2023-06-15,10.61,10.41,10.79,10.35,41992771.0,441975306.0,0.9967051152128383
2023-06-16,10.46,10.81,10.88,10.33,57956206.0,623097954.0,0.9967051152128383
2023-06-19,10.7,11.17,11.27,10.69,56848611.0,628324859.0,0.9967051152128383
2023-06-20,11.08,11.29,11.34,11.04,41824498.0,468834406.0,0.9967051152128383
2023-06-21,11.4,11.46,12.19,11.24,78705199.0,919913453.0,0.9967051152128383
2023-06-26,11.16,10.7,11.36,10.65,53306678.0,582202798.0,0.9967051152128383
2023-06-27,10.7,10.88,11.04,10.68,29903295.0,324290842.0,0.9967051152128383
2023-06-28,10.95,10.47,10.95,10.15,45249280.0,468566379.0,0.9967051152128383
2023-06-29,10.46,10.56,10.69,10.2,27725458.0,289930603.0,0.9967051152128383
2023-06-30,10.56,10.78,10.92,10.48,27224356.0,291282895.0,0.9967051152128383
2023-07-03,9.09,8.63,9.26,8.63,39722859.0,348259014.0,0.9967051152128383
