,open,close,high,low,volume,money,factor
2023-03-28,5.64,5.59,5.74,5.57,25750200.0,145390861.0,1.0
2023-03-29,5.61,5.64,5.71,5.59,21654500.0,122443499.0,1.0
2023-03-30,5.65,5.77,5.87,5.53,47139850.0,269025481.0,1.0
2023-03-31,5.78,5.75,5.83,5.66,29888950.0,171718580.0,1.0
2023-04-03,6.0,6.1,6.28,5.83,74377358.0,449343192.0,1.0
2023-04-04,6.1,6.02,6.17,5.95,44436200.0,268445416.0,1.0
2023-04-06,5.98,5.88,6.08,5.85,40560900.0,241509296.0,1.0
2023-04-07,5.93,6.09,6.09,5.89,41082267.0,246316974.0,1.0
2023-04-10,6.13,6.25,6.6,6.05,66026989.0,416806293.0,1.0
2023-04-11,6.23,6.7,6.79,6.1,68754960.0,446691013.0,1.0
2023-04-12,6.69,7.15,7.37,6.54,84555352.0,596470132.0,1.0
2023-04-13,7.08,7.27,7.85,7.07,86468833.0,639851109.0,1.0
2023-04-14,7.2,7.49,7.64,6.95,82010206.0,596423965.0,1.0
2023-04-17,7.5,8.24,8.24,7.31,99995586.0,794344288.0,1.0
2023-04-18,8.3,7.73,8.56,7.6,125293760.0,1004436061.0,1.0
2023-04-19,7.54,7.47,8.1,7.45,94677660.0,731248933.0,1.0
2023-04-20,7.36,7.53,7.65,7.28,72140577.0,538530046.0,1.0
2023-04-21,7.39,6.78,7.43,6.78,77616444.0,540122491.0,1.0
2023-04-24,6.52,6.65,6.73,6.44,53004514.0,349937253.0,1.0
2023-04-25,6.55,6.43,6.85,6.35,49109133.0,323498376.0,1.0
2023-04-26,6.19,6.08,6.44,5.88,59632707.0,364006700.0,1.0
2023-04-27,5.98,6.09,6.28,5.95,35482200.0,217564455.0,1.0
2023-04-28,6.09,6.45,6.54,6.09,44661024.0,285525641.0,1.0
2023-05-04,6.32,6.28,6.44,6.16,35184900.0,220504529.0,1.0
2023-05-05,6.28,6.17,6.46,6.15,33762478.0,211720206.0,1.0
2023-05-08,6.17,6.19,6.3,6.11,26083846.0,161511954.0,1.0
2023-05-09,6.18,6.0,6.2,5.99,28048300.0,170543439.0,1.0
