,open,close,high,low,volume,money,factor
2023-03-28,15.28,15.06,15.28,15.01,1298300.0,19618661.0,1.0
2023-03-29,15.01,15.02,15.19,14.88,1197620.0,18013946.0,1.0
2023-03-30,14.94,14.73,14.98,14.62,1561720.0,23012028.0,1.0
2023-03-31,14.72,14.72,14.86,14.66,1027265.0,15140121.0,1.0
2023-04-03,14.7,14.76,14.84,14.54,1643300.0,24160091.0,1.0
2023-04-04,14.85,14.64,14.86,14.43,1679800.0,24511249.0,1.0
2023-04-06,14.82,14.69,15.19,14.66,2428100.0,36036247.0,1.0
2023-04-07,14.55,14.78,14.97,14.46,1854750.0,27378248.0,1.0
2023-04-10,14.65,14.47,14.78,14.44,1568300.0,22848219.0,1.0
2023-04-11,14.4,14.45,14.5,14.31,952290.0,13729601.0,1.0
2023-04-12,14.44,14.35,14.58,14.35,1015600.0,14652432.0,1.0
2023-04-13,14.35,14.33,14.46,14.28,1063200.0,15270166.0,1.0
2023-04-14,14.33,14.41,14.49,14.33,966448.0,13911535.0,1.0
2023-04-17,14.39,14.52,14.59,14.39,1108050.0,16050687.0,1.0
2023-04-18,14.65,14.28,14.66,14.24,1389200.0,19931064.0,1.0
2023-04-19,14.27,14.14,14.27,13.9,1765198.0,24796232.0,1.0
2023-04-20,14.0,13.93,14.13,13.73,1576593.0,21847246.0,1.0
2023-04-21,13.88,13.72,14.05,13.67,1411290.0,19551508.0,1.0
2023-04-24,13.71,13.77,13.95,13.41,1291972.0,17643093.0,1.0
2023-04-25,13.92,13.55,13.95,13.34,1651502.0,22359016.0,1.0
2023-04-26,13.45,13.84,13.88,13.45,1392450.0,19125517.0,1.0
2023-04-27,13.85,14.05,14.18,13.78,1684554.0,23625349.0,1.0
2023-04-28,14.03,14.48,14.5,14.03,1872650.0,26856835.0,1.0
2023-05-04,14.5,14.94,14.99,14.48,2873780.0,42588208.0,1.0
2023-05-05,14.81,15.11,15.22,14.71,2836650.0,42715972.0,1.0
2023-05-08,15.11,15.06,15.25,14.88,2240110.0,33707133.0,1.0
2023-05-09,15.06,14.95,15.23,14.91,2132120.0,32124632.0,1.0
2023-05-10,15.0,15.01,15.2,14.82,1450520.0,21835614.0,1.0
2023-05-11,15.07,15.08,15.2,14.93,1049350.0,15805057.0,1.0
2023-05-12,15.08,15.09,15.2,14.95,1275762.0,19212984.0,1.0
2023-05-15,15.05,14.93,15.05,14.75,1433100.0,21330576.0,1.0
2023-05-16,14.93,14.68,14.93,14.59,1603810.0,23588782.0,1.0
2023-05-17,14.82,14.93,14.95,14.56,1054300.0,15613346.0,1.0
2023-05-18,14.95,14.8,15.0,14.7,992676.0,14683401.0,1.0
2023-05-19,14.85,14.76,14.9,14.59,985300.0,14532482.0,1.0
2023-05-22,14.5,14.62,14.83,14.5,1126010.0,16478582.0,1.0
2023-05-23,14.65,14.58,14.78,14.46,1181536.0,17278302.0,1.0
2023-05-24,14.6,14.58,14.63,14.37,769100.0,11209668.0,1.0
2023-05-25,14.39,14.69,14.75,14.39,1673470.0,24393759.0,1.0
2023-05-26,14.7,14.66,14.88,14.51,1067000.0,15599065.0,1.0
2023-05-29,14.65,14.65,14.78,14.56,1248378.0,18334582.0,1.0
2023-05-30,14.59,14.6,14.67,14.5,971170.0,14171301.0,1.0
2023-05-31,14.7,15.05,15.05,14.6,2120202.0,31726441.0,1.0
2023-06-01,15.05,14.32,15.05,14.2,3966418.0,57147973.0,1.0
2023-06-02,14.32,14.86,14.95,14.32,2724200.0,40102484.0,1.0
2023-06-05,14.83,14.97,15.11,14.8,1542393.0,23097297.0,1.0
2023-06-06,14.96,15.17,15.69,14.9,3638796.0,55742853.0,1.0
2023-06-07,15.01,15.03,15.38,14.92,2081396.0,31417103.0,1.0
2023-06-08,14.95,15.41,15.62,14.95,4116806.0,63495891.0,1.0
2023-06-09,15.41,15.04,15.52,15.0,2967350.0,44949051.0,1.0
2023-06-12,15.04,14.87,15.13,14.66,1926200.0,28492820.0,1.0
2023-06-13,14.95,14.82,14.96,14.74,1226140.0,18167602.0,1.0
2023-06-14,14.76,14.63,14.82,14.58,1298600.0,19053840.0,1.0
2023-06-15,14.61,14.48,14.65,14.41,1305000.0,18902325.0,1.0
2023-06-16,14.49,14.73,15.08,14.48,2014410.0,29751462.0,1.0
2023-06-19,14.83,14.39,14.83,14.36,2220360.0,32103432.0,1.0
2023-06-20,14.4,14.17,14.42,14.17,1522750.0,21649515.0,1.0
2023-06-21,14.17,14.04,14.29,14.04,1317440.0,18580034.0,1.0
2023-06-26,13.99,14.04,14.24,13.8,1390230.0,19447902.0,1.0
2023-06-27,14.06,14.32,14.4,14.02,1366040.0,19512874.0,1.0
2023-06-28,14.25,14.32,14.42,14.05,1141520.0,16267708.0,1.0
2023-06-29,14.3,14.45,14.58,14.24,938500.0,13557177.0,1.0
2023-06-30,14.46,14.53,14.65,14.45,1044000.0,15220972.0,1.0
2023-07-03,14.54,14.87,14.99,14.54,2078000.0,30782105.0,1.0
2023-07-04,14.88,15.07,15.09,14.71,2294860.0,34466360.0,1.0
2023-07-05,15.18,15.07,15.28,15.02,1760300.0,26611306.0,1.0
2023-07-06,15.08,15.03,15.18,15.0,1364740.0,20573935.0,1.0
2023-07-07,15.09,15.03,15.12,14.91,1437612.0,21567085.0,1.0
2023-07-10,15.12,14.94,15.12,14.85,1070200.0,15979211.0,1.0
2023-07-11,15.06,15.03,15.06,14.87,1054170.0,15815144.0,1.0
2023-07-12,15.15,15.01,15.15,14.95,1074300.0,16157705.0,1.0
2023-07-13,15.01,15.05,15.19,14.9,1043630.0,15749288.0,1.0
2023-07-14,15.05,15.06,15.16,15.01,1012278.0,15276543.0,1.0
2023-07-17,15.14,15.15,15.18,14.95,1681300.0,25410116.0,1.0
2023-07-18,15.23,15.45,15.59,15.09,2764570.0,42560079.0,1.0
2023-07-19,15.44,15.36,15.59,15.26,1458500.0,22452673.0,1.0
2023-07-20,15.36,15.2,15.48,15.15,1654300.0,25257845.0,1.0
2023-07-21,15.1,15.28,15.38,15.1,1471700.0,22455901.0,1.0
2023-07-24,15.65,15.41,16.2,15.26,4499650.0,69955233.0,1.0
2023-07-25,15.41,16.02,16.57,15.18,9502490.0,152545467.0,1.0
2023-07-26,15.91,16.22,16.35,15.81,8964238.0,145090015.0,1.0
2023-07-27,16.0,16.08,16.33,15.59,4872462.0,78516668.0,1.0
2023-07-28,16.09,16.24,16.35,15.88,4281702.0,69115023.0,1.0
2023-07-31,16.51,16.06,16.59,16.0,4249210.0,68794025.0,1.0
2023-08-01,15.99,15.87,16.1,15.75,3541326.0,56240294.0,1.0
2023-08-02,15.76,15.9,16.23,15.75,2562902.0,40877794.0,1.0
2023-08-03,15.89,15.78,15.93,15.63,1704900.0,26876568.0,1.0
2023-08-04,16.0,16.01,16.22,15.77,3821800.0,61170368.0,1.0
2023-08-07,16.02,15.6,16.09,15.52,3472100.0,54382383.0,1.0
2023-08-08,15.67,15.65,15.92,15.59,2045892.0,32204119.0,1.0
2023-08-09,15.65,15.82,16.82,15.33,7950600.0,128164712.0,1.0
2023-08-10,15.68,15.56,15.84,15.4,5110600.0,79464361.0,1.0
2023-08-11,15.65,15.27,15.98,15.26,3450000.0,53338786.0,1.0
2023-08-14,15.1,15.15,15.3,15.0,2242800.0,33969654.0,1.0
2023-08-15,15.13,14.97,15.23,14.85,1848000.0,27684701.0,1.0
2023-08-16,14.9,15.14,15.4,14.86,1732700.0,26252006.0,1.0
2023-08-17,15.27,15.35,15.37,14.78,2381170.0,36025989.0,1.0
2023-08-18,15.45,15.67,15.85,15.35,3652246.0,57462797.0,1.0
2023-08-21,15.62,15.47,15.85,15.41,1976070.0,30684428.0,1.0
2023-08-22,15.47,15.53,15.75,15.27,2047000.0,31642609.0,1.0
2023-08-23,15.54,15.6,15.86,15.42,2729580.0,42754146.0,1.0
2023-08-24,15.66,15.32,15.72,15.17,2152300.0,32959019.0,1.0
2023-08-25,15.2,15.11,15.41,15.1,1965600.0,29931658.0,1.0
