,open,close,high,low,volume,money,factor
2023-03-28,54.78,52.23,54.88,52.2,2534443.0,135413315.0,1.0
2023-03-29,52.0,53.85,54.9,51.25,2562322.0,137672549.0,1.0
2023-03-30,54.99,59.0,62.0,54.99,5946854.0,353406281.0,1.0
2023-03-31,57.9,58.72,59.49,56.9,3467967.0,201685534.0,1.0
2023-04-03,62.4,59.18,62.67,58.49,4175706.0,249865633.0,1.0
2023-04-04,58.87,57.99,60.1,57.3,3363879.0,197354936.0,1.0
2023-04-06,57.38,58.88,62.1,57.1,3927651.0,236039148.0,1.0
2023-04-07,59.0,59.7,59.99,57.5,2493279.0,146268220.0,1.0
2023-04-10,60.0,65.2,71.6,59.99,6462439.0,426964457.0,1.0
2023-04-11,67.55,78.24,78.24,67.39,9213992.0,698233712.0,1.0
2023-04-12,76.09,76.0,87.8,75.34,11422304.0,921264437.0,1.0
2023-04-13,75.37,70.7,76.3,70.0,7731524.0,557416795.0,1.0
2023-04-14,71.22,71.5,75.15,64.88,9450171.0,661835419.0,1.0
2023-04-17,72.4,73.86,75.71,70.29,6700216.0,493071068.0,1.0
2023-04-18,73.2,71.04,78.0,70.06,7424478.0,546609701.0,1.0
2023-04-19,73.0,72.45,76.88,70.99,6724920.0,498702851.0,1.0
2023-04-20,71.02,75.92,76.26,69.0,7005377.0,512927333.0,1.0
2023-04-21,74.5,66.92,74.5,66.92,5430747.0,384720161.0,1.0
2023-04-24,66.19,65.55,67.99,65.15,3205332.0,212411110.0,1.0
2023-04-25,63.44,60.38,65.0,59.7,3961545.0,244854466.0,1.0
2023-04-26,58.5,57.53,61.02,56.35,3692580.0,214748621.0,1.0
2023-04-27,57.79,55.4,59.69,55.21,2253407.0,129563135.0,1.0
2023-04-28,55.7,58.72,59.38,55.63,2403802.0,139555121.0,1.0
2023-05-04,57.82,56.7,58.48,55.33,1773612.0,100242620.0,1.0
2023-05-05,56.54,56.52,58.68,56.0,2250922.0,129211174.0,1.0
2023-05-08,56.39,54.82,57.02,54.0,1634222.0,90603153.0,1.0
2023-05-09,54.8,53.86,55.79,53.0,1737685.0,94178944.0,1.0
2023-05-10,53.8,54.5,55.0,52.0,1648782.0,87984319.0,1.0
2023-05-11,55.0,55.7,57.43,53.53,2003872.0,111662040.0,1.0
2023-05-12,55.7,56.76,59.76,55.7,2474104.0,141881782.0,1.0
2023-05-15,56.76,55.1,56.88,54.8,1599463.0,88776099.0,1.0
2023-05-16,55.29,57.48,59.95,54.14,3729655.0,213830443.0,1.0
2023-05-17,56.3,58.77,60.3,56.3,3126207.0,184024191.0,1.0
2023-05-18,58.08,60.17,60.88,57.51,2548907.0,151651399.0,1.0
2023-05-19,62.39,72.2,72.2,62.0,6224883.0,430987123.0,1.0
2023-05-22,75.0,67.0,76.64,66.66,6000165.0,420148248.0,1.0
2023-05-23,66.76,68.27,71.45,65.05,5134546.0,352847469.0,1.0
2023-05-24,66.16,71.17,75.0,66.01,5707831.0,402055422.0,1.0
2023-05-25,71.0,75.6,75.6,69.09,5076045.0,365415858.0,1.0
2023-05-26,75.88,90.72,90.72,74.47,7388588.0,629587068.0,1.0
2023-05-29,91.3,88.05,96.7,85.96,7599200.0,683654759.0,1.0
2023-05-30,86.5,91.42,92.96,84.15,6456581.0,566440912.0,1.0
2023-05-31,90.51,87.8,99.71,82.83,7822360.0,695227156.0,1.0
