,open,close,high,low,volume,money,factor
2023-03-28,1.98,1.96,1.99,1.96,10526493.0,20795634.0,0.85555560504809
2023-03-29,1.97,1.92,1.98,1.91,11161869.0,21573748.0,0.85555560504809
2023-03-30,1.93,1.91,1.93,1.89,9957389.0,18963980.0,0.85555560504809
2023-03-31,1.9,1.93,1.94,1.89,8392792.0,16107157.0,0.85555560504809
2023-04-03,1.9,1.85,1.91,1.78,44546608.0,81434892.0,0.85555560504809
2023-04-04,1.84,1.8,1.85,1.77,27805206.0,49935137.0,0.85555560504809
2023-04-06,1.8,1.76,1.8,1.75,14679584.0,25917811.0,0.85555560504809
2023-04-07,1.75,1.77,1.79,1.74,13020895.0,23088601.0,0.85555560504809
2023-04-10,1.77,1.7,1.79,1.69,21633868.0,37328486.0,0.85555560504809
2023-04-11,1.69,1.71,1.72,1.67,23264180.0,39370469.0,0.85555560504809
2023-04-12,1.71,1.76,1.76,1.69,19344155.0,33550638.0,0.85555560504809
2023-04-13,1.79,1.94,1.94,1.79,26828870.0,51310600.0,0.85555560504809
2023-04-14,2.1,1.97,2.1,1.93,108360067.0,218164855.0,0.85555560504809
2023-04-17,1.83,1.85,1.91,1.81,66763399.0,123544791.0,0.85555560504809
2023-04-18,1.83,1.79,1.84,1.79,38421998.0,69198284.0,0.85555560504809
2023-04-19,1.81,1.75,1.81,1.75,29275596.0,51698351.0,0.85555560504809
2023-04-20,1.89,1.83,1.92,1.81,78877004.0,147036899.0,0.85555560504809
2023-04-21,1.66,1.69,1.78,1.65,71667347.0,121938171.0,0.85555560504809
2023-04-24,1.67,1.86,1.86,1.67,55469525.0,99380535.0,0.85555560504809
2023-04-25,1.95,1.93,2.03,1.87,104121405.0,201051932.0,0.85555560504809
2023-04-26,1.89,1.87,1.9,1.83,52699906.0,98190616.0,0.85555560504809
2023-04-27,1.88,1.85,1.97,1.8,53257322.0,99686021.0,0.85555560504809
2023-04-28,1.87,1.98,2.04,1.87,84592342.0,166421392.0,0.85555560504809
2023-05-04,1.98,1.98,1.98,1.98,0.0,0.0,0.85555560504809
2023-05-05,2.09,1.99,2.09,1.97,119833751.0,245178781.0,0.85555560504809
2023-05-08,2.02,2.08,2.1,2.01,67147489.0,139820800.0,0.85555560504809
2023-05-09,2.03,1.98,2.04,1.98,37641271.0,74750501.0,0.85555560504809
2023-05-10,1.91,1.87,1.94,1.87,56421291.0,106733178.0,0.85555560504809
2023-05-11,1.92,1.93,1.97,1.87,37392271.0,72171226.0,0.85555560504809
2023-05-12,1.92,2.0,2.0,1.89,32806973.0,63826204.0,0.85555560504809
2023-05-15,1.98,1.98,2.03,1.93,27391878.0,54058359.0,0.85555560504809
2023-05-16,2.0,1.95,2.04,1.92,23626090.0,46730288.0,0.85555560504809
2023-05-17,1.94,1.94,1.97,1.86,23984648.0,46083216.0,0.85555560504809
2023-05-18,1.93,1.89,1.98,1.87,26547544.0,50841952.0,0.85555560504809
2023-05-19,1.89,1.94,1.95,1.81,30224570.0,56904414.0,0.85555560504809
2023-05-22,2.04,1.89,2.04,1.88,69211984.0,137940140.0,0.85555560504809
2023-05-23,1.84,1.83,1.91,1.8,46696673.0,86033887.0,0.85555560504809
2023-05-24,1.81,1.77,1.86,1.75,36071647.0,65011629.0,0.85555560504809
2023-05-25,1.75,1.8,1.83,1.72,32903297.0,58298855.0,0.85555560504809
2023-05-26,1.78,1.71,1.8,1.71,35505465.0,61394224.0,0.85555560504809
2023-05-29,1.72,1.63,1.76,1.63,31279089.0,52302222.0,0.85555560504809
2023-05-30,1.55,1.55,1.55,1.55,4960753.0,7682002.0,0.85555560504809
2023-05-31,1.47,1.6,1.63,1.47,39812787.0,61733477.0,0.85555560504809
2023-06-01,1.6,1.68,1.68,1.59,21519037.0,35594278.0,0.85555560504809
2023-06-02,1.71,1.75,1.76,1.69,31103063.0,54031713.0,0.85555560504809
2023-06-05,1.72,1.75,1.77,1.71,21162131.0,36964779.0,0.85555560504809
2023-06-06,1.81,1.83,1.83,1.77,32966802.0,59983019.0,0.85555560504809
2023-06-07,1.8,1.86,1.88,1.78,22916124.0,41810373.0,0.85555560504809
2023-06-08,1.84,1.88,1.88,1.8,16907376.0,31001813.0,0.85555560504809
2023-06-09,1.88,1.84,1.89,1.83,14170558.0,26196574.0,0.85555560504809
2023-06-12,1.81,1.79,1.83,1.78,14975999.0,26975321.0,0.85555560504809
2023-06-13,1.87,1.87,1.87,1.87,3040363.0,5696628.0,0.85555560504809
2023-06-14,1.97,1.97,1.97,1.93,18304003.0,35968364.0,0.85555560504809
2023-06-15,2.04,2.0,2.06,1.98,31784220.0,64365871.0,0.85555560504809
