,open,close,high,low,volume,money,factor
2023-03-28,8.73,8.48,8.76,8.44,19510451.0,166718086.0,0.9963798891520277
2023-03-29,8.51,8.65,8.9,8.51,21248329.0,185077328.0,0.9963798891520277
2023-03-30,8.67,8.51,8.72,8.37,14477297.0,123542971.0,0.9963798891520277
2023-03-31,8.61,8.64,8.68,8.39,12351547.0,105763825.0,0.9963798891520277
2023-04-03,8.65,8.9,8.93,8.55,23085193.0,202462630.0,0.9963798891520277
2023-04-04,8.83,9.19,9.45,8.77,35316135.0,321214557.0,0.9963798891520277
2023-04-06,9.01,9.08,9.43,8.94,31298370.0,287550813.0,0.9963798891520277
2023-04-07,9.25,9.41,9.52,9.05,27695134.0,258305953.0,0.9963798891520277
2023-04-10,9.35,9.34,10.28,9.15,43290699.0,417853062.0,0.9963798891520277
2023-04-11,9.27,9.43,9.54,9.07,26016339.0,241691303.0,0.9963798891520277
2023-04-12,9.52,9.61,9.83,9.43,25125326.0,241291380.0,0.9963798891520277
2023-04-13,10.21,9.37,10.46,9.37,34725395.0,340694242.0,0.9963798891520277
2023-04-14,9.41,9.87,10.07,9.24,35653203.0,343475928.0,0.9963798891520277
2023-04-17,9.78,9.06,9.86,9.04,29830069.0,278197570.0,0.9963798891520277
2023-04-18,9.11,9.26,9.41,8.96,19419317.0,178784326.0,0.9963798891520277
2023-04-19,9.32,9.28,9.55,9.13,21388200.0,200823461.0,0.9963798891520277
2023-04-20,9.42,10.46,10.73,9.41,61394615.0,627473242.0,0.9963798891520277
2023-04-21,10.38,9.96,11.17,9.83,61457186.0,641737952.0,0.9963798891520277
2023-04-24,9.82,9.61,10.14,9.45,33069221.0,321508529.0,0.9963798891520277
2023-04-25,9.57,8.74,9.64,8.59,34482094.0,310321096.0,0.9963798891520277
2023-04-26,8.85,8.31,9.07,8.2,27590261.0,236880831.0,0.9963798891520277
2023-04-27,8.25,8.09,8.47,8.03,18400141.0,151550770.0,0.9963798891520277
2023-04-28,8.13,8.83,9.15,8.13,32401260.0,284836950.0,0.9963798891520277
2023-05-04,8.71,8.46,8.98,8.31,24751386.0,211166308.0,0.9963798891520277
2023-05-05,8.48,8.37,8.56,8.26,15384862.0,128860783.0,0.9963798891520277
2023-05-08,8.35,8.51,8.57,8.24,19258980.0,162138262.0,0.9963798891520277
2023-05-09,8.4,8.17,8.53,8.15,20245128.0,168685743.0,0.9963798891520277
2023-05-10,8.27,8.22,8.45,8.13,14003184.0,115986111.0,0.9963798891520277
2023-05-11,8.46,9.14,9.39,8.42,43494811.0,395584640.0,0.9963798891520277
2023-05-12,9.08,8.84,9.22,8.78,23933523.0,214404841.0,0.9963798891520277
2023-05-15,8.84,8.54,8.9,8.25,19753263.0,167555944.0,0.9963798891520277
2023-05-16,8.54,8.32,8.61,8.27,13126778.0,109702932.0,0.9963798891520277
2023-05-17,8.26,8.54,8.55,8.23,15279348.0,129181756.0,0.9963798891520277
2023-05-18,8.57,10.24,10.24,8.56,51989208.0,506288245.0,0.9963798891520277
2023-05-19,10.3,10.42,10.92,9.93,64305083.0,673000815.0,0.9963798891520277
2023-05-22,10.31,10.26,10.53,10.03,30175693.0,309159740.0,0.9963798891520277
2023-05-23,10.22,9.65,10.22,9.64,30025715.0,295234135.0,0.9963798891520277
2023-05-24,9.65,9.68,10.01,9.39,25237549.0,246289907.0,0.9963798891520277
2023-05-25,9.73,9.52,10.17,9.3,21662798.0,209048678.0,0.9963798891520277
2023-05-26,9.68,9.68,9.8,9.47,21644720.0,209016608.0,0.9963798891520277
2023-05-29,9.58,9.6,9.84,9.45,24793172.0,239637469.0,0.9963798891520277
2023-05-30,9.8,9.96,10.06,9.57,37754975.0,369663164.0,0.9963798891520277
2023-05-31,9.98,9.74,10.06,9.68,27472288.0,269187944.0,0.9963798891520277
2023-06-01,9.85,10.06,10.39,9.79,37892500.0,382227174.0,0.9963798891520277
2023-06-02,10.06,9.93,10.06,9.69,29138638.0,288182845.0,0.9963798891520277
2023-06-05,10.11,10.11,10.4,10.01,26103093.0,265163529.0,0.9963798891520277
2023-06-06,10.11,9.73,10.23,9.71,22171858.0,220805052.0,0.9963798891520277
2023-06-07,9.81,10.08,10.32,9.66,24068062.0,241190635.0,0.9963798891520277
2023-06-08,10.13,10.43,10.91,10.04,45099832.0,473829991.0,0.9963798891520277
2023-06-09,10.45,10.99,11.44,10.22,53810528.0,575704147.0,0.9963798891520277
2023-06-12,10.96,11.44,11.89,10.78,59223091.0,672181607.0,0.9963798891520277
2023-06-13,11.26,11.1,11.32,10.89,34465349.0,382388356.0,0.9963798891520277
2023-06-14,11.08,11.31,11.72,10.99,40878270.0,466970711.0,0.9963798891520277
2023-06-15,11.04,10.72,11.41,10.71,42587903.0,469033224.0,0.9963798891520277
2023-06-16,10.82,10.85,11.08,10.43,30013195.0,323365667.0,0.9963798891520277
2023-06-19,10.88,11.82,12.18,10.85,51244254.0,587292259.0,0.9963798891520277
2023-06-20,11.73,11.53,12.33,11.52,45010648.0,532529229.0,0.9963798891520277
2023-06-21,11.58,11.16,11.79,10.97,30174793.0,341850838.0,0.9963798891520277
2023-06-26,10.87,10.37,11.21,10.25,26744405.0,283839235.0,0.9963798891520277
2023-06-27,10.36,10.51,10.66,10.29,18190547.0,190341699.0,0.9963798891520277
2023-06-28,10.45,9.79,10.55,9.37,26025396.0,253461504.0,0.9963798891520277
2023-06-29,9.69,10.13,10.28,9.69,20033848.0,199937161.0,0.9963798891520277
2023-06-30,10.06,11.86,12.16,9.99,64150960.0,742452255.0,0.9963798891520277
2023-07-03,11.65,11.54,12.09,11.32,54222891.0,628858126.0,0.9963798891520277
2023-07-04,11.55,11.4,11.92,11.19,32702517.0,376098449.0,0.9963798891520277
2023-07-05,11.35,10.91,11.49,10.83,27496056.0,305635497.0,0.9963798891520277
2023-07-06,10.89,11.01,11.35,10.69,24112151.0,267265078.0,0.9963798891520277
2023-07-07,11.09,10.62,11.18,10.25,24290292.0,256840231.0,1.0
2023-07-10,10.79,10.25,10.79,10.15,20685467.0,212843832.0,1.0
2023-07-11,10.26,10.28,10.44,10.14,16399668.0,168345563.0,1.0
