,open,close,high,low,volume,money,factor
2023-03-28,5.07,5.15,5.27,5.0,28332749.0,145532431.0,0.990842427588893
2023-03-29,5.1,4.98,5.13,4.96,21077918.0,105526675.0,0.990842427588893
2023-03-30,4.98,4.92,4.98,4.88,10887099.0,53630673.0,0.990842427588893
2023-03-31,4.92,5.03,5.05,4.9,12271618.0,61397569.0,0.990842427588893
2023-04-03,5.01,5.23,5.26,5.0,28557820.0,148296084.0,0.990842427588893
2023-04-04,5.22,5.17,5.33,5.12,21995246.0,114743836.0,0.990842427588893
2023-04-06,5.15,5.2,5.22,5.06,14514418.0,74985352.0,0.990842427588893
2023-04-07,5.2,5.32,5.38,5.17,27831607.0,148409248.0,0.990842427588893
2023-04-10,5.32,5.33,5.6,5.3,34445002.0,186957744.0,0.990842427588893
2023-04-11,5.33,5.45,5.48,5.26,21539576.0,116376758.0,0.990842427588893
2023-04-12,5.46,5.48,5.53,5.4,20383525.0,111216506.0,0.990842427588893
2023-04-13,5.44,5.42,5.49,5.4,14420498.0,78375515.0,0.990842427588893
2023-04-14,5.43,5.4,5.46,5.37,12252679.0,66241788.0,0.990842427588893
2023-04-17,5.37,5.52,5.54,5.31,19017652.0,103546721.0,0.990842427588893
2023-04-18,5.55,5.38,5.55,5.36,14275428.0,77324090.0,0.990842427588893
2023-04-19,5.38,5.35,5.4,5.33,9471836.0,50793595.0,0.990842427588893
2023-04-20,5.33,5.48,5.51,5.31,14804623.0,80505308.0,0.990842427588893
2023-04-21,5.43,5.16,5.44,5.14,23255123.0,122731592.0,0.990842427588893
2023-04-24,5.25,5.25,5.38,5.19,19913560.0,105122623.0,0.990842427588893
2023-04-25,5.26,5.14,5.38,5.05,16030772.0,82927053.0,0.990842427588893
2023-04-26,5.12,5.16,5.2,5.01,8795082.0,45082630.0,0.990842427588893
2023-04-27,5.15,5.09,5.23,5.06,10990606.0,56561898.0,0.990842427588893
2023-04-28,5.09,5.29,5.3,5.06,13143249.0,68751549.0,0.990842427588893
2023-05-04,5.5,5.68,5.8,5.4,44321258.0,248417143.0,0.990842427588893
2023-05-05,5.7,5.83,5.93,5.6,42316396.0,243597991.0,0.990842427588893
2023-05-08,5.87,5.79,5.87,5.65,26782765.0,154158718.0,0.990842427588893
2023-05-09,5.76,5.89,6.09,5.73,40292159.0,239282474.0,0.990842427588893
2023-05-10,5.87,5.8,6.07,5.73,31929387.0,187194545.0,0.990842427588893
2023-05-11,5.8,5.69,5.89,5.66,24955967.0,143286601.0,0.990842427588893
2023-05-12,5.66,5.67,5.9,5.65,18460516.0,106183032.0,0.990842427588893
2023-05-15,5.66,5.67,5.77,5.53,16553768.0,93302319.0,0.990842427588893
2023-05-16,5.65,5.6,5.78,5.58,15110246.0,85566228.0,0.990842427588893
2023-05-17,5.56,5.57,5.66,5.5,11585455.0,64557362.0,0.990842427588893
2023-05-18,5.57,5.55,5.65,5.45,13976917.0,77475007.0,0.990842427588893
2023-05-19,5.56,5.39,5.56,5.37,15230474.0,82567582.0,0.990842427588893
2023-05-22,5.43,5.38,5.44,5.32,10583741.0,56878335.0,0.990842427588893
2023-05-23,5.36,5.38,5.54,5.36,18536651.0,100521318.0,0.990842427588893
2023-05-24,5.39,5.28,5.43,5.24,14767365.0,78470042.0,0.990842427588893
2023-05-25,5.26,5.21,5.28,5.11,13140338.0,68038951.0,0.990842427588893
2023-05-26,5.18,5.17,5.2,5.06,9121430.0,46807448.0,0.990842427588893
2023-05-29,5.15,5.17,5.22,5.14,7949044.0,41178182.0,0.990842427588893
2023-05-30,5.18,5.25,5.25,5.1,10729537.0,55780791.0,0.990842427588893
2023-05-31,5.23,5.21,5.33,5.19,8108090.0,42549954.0,0.990842427588893
2023-06-01,5.25,5.12,5.25,5.11,9793303.0,50433438.0,0.990842427588893
2023-06-02,5.12,5.64,5.64,5.11,31495971.0,172790242.0,0.990842427588893
2023-06-05,5.67,5.7,5.76,5.58,44311153.0,251090403.0,0.990842427588893
2023-06-06,5.67,5.72,5.97,5.66,48943927.0,283971881.0,0.990842427588893
2023-06-07,5.76,5.87,6.04,5.72,42462966.0,250000219.0,0.990842427588893
2023-06-08,5.87,5.88,5.98,5.82,35813484.0,211152332.0,0.990842427588893
2023-06-09,5.88,5.8,5.98,5.77,30784330.0,179357204.0,0.990842427588893
2023-06-12,5.81,5.75,5.84,5.65,18716336.0,107322329.0,0.990842427588893
2023-06-13,5.77,5.73,5.91,5.69,13322260.0,76886681.0,0.990842427588893
2023-06-14,5.75,5.74,5.84,5.69,12074248.0,69382230.0,0.990842427588893
2023-06-15,5.71,5.81,6.06,5.7,32527977.0,191096605.0,0.990842427588893
2023-06-16,5.81,5.8,5.91,5.72,19506210.0,112979005.0,0.990842427588893
2023-06-19,5.8,5.71,5.81,5.65,14853018.0,84659915.0,0.990842427588893
2023-06-20,5.69,5.52,5.69,5.49,17581605.0,97480100.0,0.990842427588893
2023-06-21,5.53,5.35,5.54,5.33,12306094.0,66642072.0,0.990842427588893
2023-06-26,5.3,5.23,5.35,5.21,12146028.0,63974634.0,0.990842427588893
2023-06-27,5.23,5.42,5.43,5.21,13113387.0,70114988.0,0.990842427588893
2023-06-28,5.42,5.41,5.48,5.23,13041368.0,69711478.0,0.990842427588893
2023-06-29,5.41,5.41,5.51,5.37,8898401.0,48288484.0,1.0
2023-06-30,5.4,5.53,5.57,5.39,10585791.0,58294958.0,1.0
2023-07-03,5.8,5.66,5.84,5.54,24626781.0,139217627.0,1.0
2023-07-04,5.64,5.49,5.67,5.43,15833600.0,87393640.0,1.0
2023-07-05,5.46,6.04,6.04,5.44,34078747.0,200756306.0,1.0
2023-07-06,5.98,5.93,6.11,5.89,56902231.0,338849680.0,1.0
2023-07-07,5.9,5.81,5.94,5.76,29865237.0,174190613.0,1.0
2023-07-10,5.79,5.73,5.84,5.69,18222815.0,104537189.0,1.0
2023-07-11,5.78,5.69,5.85,5.68,18904915.0,108075437.0,1.0
2023-07-12,5.67,5.5,5.67,5.48,21540785.0,119452214.0,1.0
2023-07-13,5.51,5.58,5.6,5.48,19469280.0,107959077.0,1.0
2023-07-14,5.56,5.6,5.68,5.51,17236700.0,96295801.0,1.0
2023-07-17,5.52,5.57,5.59,5.4,16464900.0,90150416.0,1.0
2023-07-18,5.58,5.58,5.63,5.51,12921902.0,72072442.0,1.0
2023-07-19,5.58,5.75,5.81,5.56,30601500.0,175465649.0,1.0
2023-07-20,5.72,5.7,5.8,5.66,19145783.0,109566091.0,1.0
2023-07-21,5.72,5.78,5.85,5.68,20628700.0,119249099.0,1.0
2023-07-24,5.84,5.67,5.88,5.65,18778300.0,107140760.0,1.0
2023-07-25,5.73,5.88,5.94,5.69,29796800.0,174723223.0,1.0
2023-07-26,5.84,6.03,6.05,5.83,45501520.0,271203548.0,1.0
2023-07-27,5.95,5.84,5.96,5.76,27527669.0,161728770.0,1.0
2023-07-28,5.82,5.9,5.94,5.78,24265320.0,142346281.0,1.0
2023-07-31,5.91,6.09,6.28,5.9,48429882.0,296212446.0,1.0
