,open,close,high,low,volume,money,factor
2023-03-28,40.92,38.19,40.92,37.8,127743515.0,5022270686.0,0.9984657443844195
2023-03-29,38.05,37.52,40.05,37.29,129992848.0,5024930425.0,0.9984657443844195
2023-03-30,37.09,38.94,38.94,35.75,131880859.0,4951720924.0,0.9984657443844195
2023-03-31,37.7,46.71,46.73,37.07,168827137.0,7123107851.0,0.9984657443844195
2023-04-03,45.38,50.57,50.8,45.38,135955084.0,6639341844.0,0.9984657443844195
2023-04-04,49.92,49.42,51.37,48.27,100332154.0,4988447625.0,0.9984657443844195
2023-04-06,48.08,52.8,52.82,46.93,123833653.0,6148561521.0,0.9984657443844195
2023-04-07,51.75,50.42,53.12,47.66,107476707.0,5416503645.0,0.9984657443844195
2023-04-10,49.32,41.73,49.86,40.34,172350485.0,7701664396.0,0.9984657443844195
2023-04-11,44.33,45.69,48.35,43.88,170399253.0,7763381226.0,0.9984657443844195
2023-04-12,44.3,51.2,53.15,44.3,166415038.0,7952975879.0,0.9984657443844195
2023-04-13,50.48,50.02,54.92,50.02,145318810.0,7596125640.0,0.9984657443844195
2023-04-14,50.72,48.68,53.02,47.23,130122568.0,6536452004.0,0.9984657443844195
2023-04-17,47.98,47.34,48.56,44.74,90359387.0,4234300030.0,0.9984657443844195
2023-04-18,46.93,50.97,51.7,42.61,169101721.0,7988791796.0,0.9984657443844195
2023-04-19,50.78,49.12,51.33,48.92,115955820.0,5810599240.0,0.9984657443844195
2023-04-20,48.12,51.3,52.25,48.12,136349827.0,6901399917.0,0.9984657443844195
2023-04-21,52.89,48.86,55.86,48.86,160224627.0,8508330659.0,0.9984657443844195
2023-04-24,49.11,55.71,57.24,49.1,162953002.0,8777964973.0,0.9984657443844195
2023-04-25,55.91,58.92,59.57,54.72,144891898.0,8269915036.0,0.9984657443844195
2023-04-26,58.41,59.4,63.01,54.7,157011058.0,9204904759.0,0.9984657443844195
2023-04-27,58.0,54.22,58.59,51.76,131026398.0,7247155633.0,0.9984657443844195
2023-04-28,55.04,65.06,65.06,55.04,155676667.0,9543558288.0,0.9984657443844195
2023-05-04,66.16,66.3,67.42,63.76,122113960.0,8052429903.0,0.9984657443844195
2023-05-05,64.81,63.88,70.55,63.0,118721991.0,7837719394.0,0.9984657443844195
2023-05-08,63.8,64.54,66.56,62.6,88456001.0,5720796091.0,0.9984657443844195
2023-05-09,62.87,60.91,65.85,60.79,100347765.0,6312715390.0,0.9984657443844195
2023-05-10,61.42,58.23,62.48,55.63,121679907.0,7112092390.0,0.9984657443844195
2023-05-11,60.92,58.1,61.41,57.93,92059918.0,5474505551.0,0.9984657443844195
2023-05-12,56.91,57.21,59.79,56.66,78034413.0,4529707954.0,0.9984657443844195
2023-05-15,58.91,60.26,60.6,57.01,89875733.0,5311549960.0,0.9984657443844195
2023-05-16,59.86,54.7,62.48,54.03,127579384.0,7480329542.0,0.9984657443844195
2023-05-17,53.12,53.97,56.21,51.87,130087051.0,7014141406.0,0.9984657443844195
2023-05-18,54.08,58.61,60.39,53.7,124448785.0,7181351486.0,0.9984657443844195
2023-05-19,57.51,53.37,58.51,52.8,116872269.0,6472308897.0,0.9984657443844195
2023-05-22,53.49,52.78,54.16,51.66,78641287.0,4156308538.0,0.9984657443844195
2023-05-23,52.78,51.16,53.22,50.72,82308554.0,4256032145.0,0.9984657443844195
2023-05-24,51.22,52.28,53.11,50.7,94432062.0,4921877888.0,0.9984657443844195
2023-05-25,52.5,50.72,53.34,47.62,130983596.0,6524590201.0,0.9984657443844195
2023-05-26,50.71,52.02,53.42,49.98,111190941.0,5760608503.0,0.9984657443844195
2023-05-29,52.5,50.19,53.0,49.53,106984448.0,5471698404.0,0.9984657443844195
2023-05-30,49.58,56.64,58.47,48.76,155483601.0,8308323074.0,0.9984657443844195
2023-05-31,55.89,57.28,57.28,54.42,105120005.0,5874147077.0,0.9984657443844195
2023-06-01,55.72,57.31,62.4,55.22,129884658.0,7642128576.0,0.9984657443844195
2023-06-02,58.16,57.98,60.51,56.44,96205616.0,5627766246.0,0.9984657443844195
2023-06-05,56.99,59.61,59.77,54.72,101015335.0,5776513768.0,0.9984657443844195
2023-06-06,58.49,56.81,59.51,56.08,74582900.0,4326613116.0,0.9984657443844195
2023-06-07,56.17,56.81,59.13,55.69,70056023.0,4008784878.0,0.9984657443844195
2023-06-08,55.56,53.62,55.65,52.41,81563048.0,4390702623.0,0.9984657443844195
2023-06-09,53.63,54.49,55.06,51.57,97008612.0,5171899036.0,0.9984657443844195
2023-06-12,53.42,53.33,55.41,53.04,70870508.0,3835591649.0,0.9984657443844195
2023-06-13,53.18,54.83,56.9,52.56,104935035.0,5784311010.0,0.9984657443844195
2023-06-14,53.85,55.54,56.79,53.08,94046325.0,5158866898.0,0.9984657443844195
2023-06-15,59.41,55.59,60.21,55.46,141251612.0,8197520618.0,0.9984657443844195
2023-06-16,54.18,62.06,63.5,54.18,176099429.0,10529090510.0,0.9984657443844195
2023-06-19,61.4,62.3,62.3,59.08,140766280.0,8544606652.0,0.9984657443844195
2023-06-20,61.9,62.83,64.6,60.85,127823855.0,8048451118.0,0.9984657443844195
2023-06-21,56.41,50.26,58.82,50.26,194946293.0,10552724153.0,0.9984657443844195
2023-06-26,47.33,43.84,48.32,43.4,145725957.0,6614330974.0,0.9984657443844195
2023-06-27,44.43,43.03,44.82,42.84,89456010.0,3909544141.0,0.9984657443844195
2023-06-28,42.93,40.76,43.36,39.94,128358930.0,5275418818.0,0.9984657443844195
2023-06-29,40.92,40.44,41.38,40.44,81331750.0,3323487792.0,0.9984657443844195
2023-06-30,39.97,40.22,40.92,39.32,86592189.0,3473268549.0,0.9984657443844195
2023-07-03,40.45,40.65,41.06,39.42,77858225.0,3144394855.0,0.9984657443844195
2023-07-04,40.45,41.02,41.39,40.24,70823367.0,2889803045.0,0.9984657443844195
2023-07-05,40.74,40.03,41.51,40.03,62191571.0,2524828947.0,0.9984657443844195
2023-07-06,39.94,40.73,42.03,39.84,80608524.0,3310812385.0,0.9984657443844195
2023-07-07,40.42,39.32,40.78,38.54,69031520.0,2724243431.0,0.9984657443844195
2023-07-10,39.37,38.3,39.81,38.22,53227715.0,2054835953.0,0.9984657443844195
2023-07-11,38.34,38.61,39.14,37.95,40506066.0,1563958272.0,0.9984657443844195
2023-07-12,38.54,37.2,38.72,37.19,56596569.0,2136245850.0,0.9984657443844195
2023-07-13,37.82,37.52,37.97,36.49,70681225.0,2632106829.0,0.9984657443844195
2023-07-14,37.79,39.04,39.87,37.64,100484340.0,3902003335.0,0.9984657443844195
2023-07-17,39.04,39.12,40.32,38.5,60364806.0,2364635398.0,0.9984657443844195
2023-07-18,38.93,39.24,40.89,38.36,79981155.0,3181268329.0,0.9984657443844195
2023-07-19,39.74,38.47,40.24,38.15,62559192.0,2429868284.0,0.9984657443844195
2023-07-20,38.02,36.89,38.47,36.73,63280127.0,2364652948.0,0.9984657443844195
2023-07-21,37.44,38.37,39.23,37.14,80599133.0,3087297838.0,0.9984657443844195
2023-07-24,37.72,38.21,39.25,37.65,53085272.0,2039646057.0,0.9984657443844195
2023-07-25,38.75,38.91,40.49,37.62,88335638.0,3452016371.0,0.9984657443844195
2023-07-26,38.92,37.14,38.94,36.91,69047438.0,2583516764.0,0.9984657443844195
2023-07-27,36.57,36.34,37.44,36.27,49242848.0,1808856153.0,0.9984657443844195
2023-07-28,36.23,35.76,36.54,35.65,47725461.0,1714129424.0,0.9984657443844195
2023-07-31,35.38,36.99,37.74,35.23,61381064.0,2257618697.0,0.9984657443844195
2023-08-01,36.79,36.58,36.89,35.67,39878401.0,1447821486.0,0.9984657443844195
2023-08-02,35.94,36.16,36.42,35.82,28051620.0,1012227417.0,0.9984657443844195
2023-08-03,35.82,35.83,36.53,35.61,29611651.0,1064649926.0,0.9984657443844195
2023-08-04,35.87,36.4,36.82,35.69,45025197.0,1640346720.0,0.9984657443844195
2023-08-07,36.73,36.67,37.49,36.55,60134046.0,2223045073.0,0.9984657443844195
2023-08-08,36.88,36.17,37.6,36.17,50894914.0,1881370456.0,0.9984657443844195
2023-08-09,35.96,34.93,36.54,34.78,55181652.0,1958816600.0,0.9984657443844195
2023-08-10,34.76,35.74,37.16,34.55,75020344.0,2711982352.0,0.9984657443844195
2023-08-11,36.93,37.11,38.78,36.34,125706347.0,4735618656.0,0.9984657443844195
2023-08-14,35.96,39.8,40.01,35.65,144077768.0,5519579529.0,0.9984657443844195
2023-08-15,39.73,37.5,39.73,37.22,97585633.0,3739748553.0,0.9984657443844195
2023-08-16,37.47,36.71,38.27,36.3,74263402.0,2755602294.0,0.9984657443844195
2023-08-17,36.2,39.18,39.43,36.14,125473212.0,4855518975.0,0.9984657443844195
2023-08-18,38.86,35.58,38.98,35.5,116418185.0,4326761255.0,0.9984657443844195
2023-08-21,35.23,35.74,37.43,34.95,75559614.0,2737439970.0,0.9984657443844195
2023-08-22,36.84,37.03,37.21,35.33,79590150.0,2887993912.0,0.9984657443844195
2023-08-23,36.52,35.42,37.14,35.03,87095969.0,3108234211.0,0.9984657443844195
2023-08-24,35.67,32.81,36.3,32.25,95588733.0,3330809502.0,0.9984657443844195
2023-08-25,32.35,32.57,33.8,31.46,85222834.0,2780631643.0,0.9984657443844195
2023-08-28,34.95,35.0,35.92,32.46,130099703.0,4456820270.0,0.9984657443844195
2023-08-29,34.5,35.66,36.31,34.45,104527742.0,3694641538.0,0.9984657443844195
2023-08-30,35.78,36.74,37.61,35.47,112667086.0,4137436688.0,0.9984657443844195
2023-08-31,36.02,36.12,37.24,35.55,74539284.0,2707847172.0,0.9984657443844195
2023-09-01,36.24,36.92,37.14,35.63,80134415.0,2925073057.0,0.9984657443844195
2023-09-04,36.96,36.62,37.09,35.85,59235361.0,2154920226.0,0.9984657443844195
2023-09-05,36.11,35.53,36.43,35.37,53699445.0,1920143809.0,0.9984657443844195
2023-09-06,34.95,34.52,35.4,33.75,59298076.0,2052343025.0,0.9984657443844195
2023-09-07,35.64,33.75,35.84,33.66,55938006.0,1939027119.0,0.9984657443844195
2023-09-08,33.48,32.37,33.68,32.3,56067494.0,1836125311.0,0.9984657443844195
2023-09-11,32.41,33.5,34.18,32.33,63012935.0,2087046546.0,0.9984657443844195
2023-09-12,33.07,32.88,33.54,32.83,37385536.0,1237388885.0,0.9984657443844195
2023-09-13,32.66,31.9,32.82,31.43,39663838.0,1267742091.0,0.9984657443844195
2023-09-14,31.95,32.65,33.08,31.4,52374754.0,1692687710.0,0.9984657443844195
2023-09-15,32.35,31.15,32.54,31.1,48998967.0,1554397279.0,0.9984657443844195
2023-09-18,31.09,31.1,32.27,30.86,35385661.0,1114341743.0,0.9984657443844195
2023-09-19,31.19,30.55,31.45,30.48,33816019.0,1043770367.0,0.9984657443844195
2023-09-20,30.51,30.2,31.05,30.12,30854874.0,942231556.0,0.9984657443844195
2023-09-21,30.66,30.42,31.1,30.26,45756155.0,1402638565.0,0.9984657443844195
2023-09-22,30.9,36.5,36.5,30.77,178041969.0,6128981998.0,0.9984657443844195
2023-09-25,36.24,36.62,37.19,35.89,131497760.0,4806374885.0,0.9984657443844195
2023-09-26,37.07,38.61,40.09,36.94,167331013.0,6456781308.0,0.9984657443844195
2023-09-27,38.41,38.22,39.54,37.93,106158927.0,4102774838.0,0.9984657443844195
2023-09-28,39.22,38.28,39.41,38.04,74426941.0,2866684162.0,0.9984657443844195
2023-10-09,37.71,37.11,38.33,36.67,64375945.0,2398864736.0,0.9984657443844195
2023-10-10,37.24,36.56,37.24,36.22,61897037.0,2271734837.0,0.9984657443844195
2023-10-11,36.68,37.39,38.59,36.02,94332523.0,3531016611.0,0.9984657443844195
2023-10-12,37.48,36.73,38.36,36.3,62038641.0,2308265533.0,0.9984657443844195
2023-10-13,36.35,34.07,36.64,33.87,99972950.0,3494816462.0,0.9984657443844195
2023-10-16,34.11,32.86,34.25,32.6,57686793.0,1917676667.0,0.9984657443844195
2023-10-17,32.87,32.6,32.97,31.89,51313759.0,1659860108.0,0.9984657443844195
2023-10-18,31.98,31.5,32.03,30.85,53115416.0,1671392532.0,0.9984657443844195
2023-10-19,31.45,31.45,32.24,31.25,56558506.0,1792997104.0,0.9984657443844195
2023-10-20,31.16,30.3,31.75,30.29,48176242.0,1483636126.0,0.9984657443844195
2023-10-23,30.15,28.67,30.18,28.35,57171506.0,1653643821.0,0.9984657443844195
2023-10-24,28.96,29.29,30.29,28.56,63288706.0,1870284180.0,0.9984657443844195
2023-10-25,29.63,28.45,29.79,28.37,58011930.0,1681099889.0,0.9984657443844195
2023-10-26,27.95,29.0,29.22,27.41,77886738.0,2197281363.0,0.9984657443844195
2023-10-27,30.18,30.95,32.27,29.75,118393460.0,3683221960.0,0.9984657443844195
2023-10-30,30.69,31.18,31.79,30.06,65810877.0,2040012309.0,0.9984657443844195
2023-10-31,31.85,31.47,32.54,31.15,69892105.0,2215009544.0,0.9984657443844195
2023-11-01,31.03,30.68,32.61,30.66,65419369.0,2070869692.0,0.9984657443844195
2023-11-02,30.96,31.4,32.21,30.8,78357620.0,2466562717.0,0.9984657443844195
2023-11-03,30.96,32.31,32.88,30.22,81384047.0,2588462065.0,0.9984657443844195
2023-11-06,32.75,34.85,35.39,32.55,102993698.0,3520142263.0,0.9984657443844195
2023-11-07,34.85,34.31,34.85,33.85,79491055.0,2728635330.0,0.9984657443844195
2023-11-08,34.33,35.68,36.19,34.13,100663088.0,3561297294.0,0.9984657443844195
2023-11-09,35.18,34.99,36.33,34.97,65491727.0,2322407036.0,0.9984657443844195
2023-11-10,34.45,33.73,35.05,33.55,62557306.0,2126683927.0,0.9984657443844195
2023-11-13,34.25,35.74,36.21,33.87,80315413.0,2839580597.0,0.9984657443844195
2023-11-14,35.7,35.45,35.79,34.7,55657973.0,1961674197.0,0.9984657443844195
2023-11-15,36.14,35.07,36.22,34.53,45915596.0,1610048947.0,0.9984657443844195
2023-11-16,34.75,34.35,35.48,34.34,37314541.0,1297881721.0,0.9984657443844195
2023-11-17,34.45,35.97,36.93,34.35,84756525.0,3024410115.0,0.9984657443844195
2023-11-20,35.66,35.89,36.8,34.4,72025365.0,2557255608.0,0.9984657443844195
2023-11-21,36.21,35.79,37.44,35.71,71800608.0,2624893974.0,0.9984657443844195
2023-11-22,35.5,34.66,35.94,34.66,46695818.0,1640111165.0,0.9984657443844195
2023-11-23,34.76,34.43,34.83,33.41,43558347.0,1485015817.0,0.9984657443844195
2023-11-24,34.25,33.16,34.33,33.0,41255417.0,1383202842.0,0.9984657443844195
2023-11-27,32.9,32.55,33.3,32.38,31624128.0,1034267993.0,0.9984657443844195
2023-11-28,32.74,33.08,33.33,31.98,37411586.0,1225176503.0,0.9984657443844195
2023-11-29,32.66,32.44,33.28,32.3,27760041.0,909903199.0,0.9984657443844195
2023-11-30,32.33,32.3,32.58,31.83,25862903.0,832489848.0,0.9984657443844195
2023-12-01,32.45,38.76,38.76,32.45,138910813.0,4989909770.0,0.9984657443844195
2023-12-04,39.93,39.32,40.82,39.07,160144443.0,6385772985.0,0.9984657443844195
2023-12-05,38.91,36.88,38.94,36.81,103810383.0,3908198189.0,0.9984657443844195
2023-12-06,37.14,37.69,38.59,36.55,109961656.0,4130523996.0,0.9984657443844195
2023-12-07,38.39,38.56,40.38,38.29,116951972.0,4608909158.0,0.9984657443844195
