,open,close,high,low,volume,money,factor
2023-03-28,39.08,38.98,39.51,38.51,761559.0,29731980.0,0.710594782412181
2023-03-29,38.98,38.59,39.12,38.45,479815.0,18583237.0,0.710594782412181
2023-03-30,38.47,38.66,38.76,38.02,449957.0,17308787.0,0.710594782412181
2023-03-31,38.62,40.7,41.56,38.39,2279624.0,92265944.0,0.710594782412181
2023-04-03,41.21,39.74,41.21,39.37,1240654.0,49436714.0,0.710594782412181
2023-04-04,39.74,39.09,39.74,37.66,1494424.0,57801475.0,0.710594782412181
2023-04-06,38.72,39.1,39.62,38.56,801388.0,31274136.0,0.710594782412181
2023-04-07,39.47,40.12,40.72,38.91,854666.0,33925591.0,0.710594782412181
2023-04-10,40.19,40.45,41.07,39.71,771609.0,31143610.0,0.710594782412181
2023-04-11,40.45,39.62,40.91,39.0,734123.0,28986976.0,0.710594782412181
2023-04-12,39.52,39.3,39.72,38.86,539663.0,21084670.0,0.710594782412181
2023-04-13,39.35,38.37,39.35,38.14,681936.0,26308288.0,0.710594782412181
2023-04-14,38.37,39.14,39.72,38.37,725446.0,28453683.0,0.710594782412181
2023-04-17,39.65,40.93,41.75,39.37,1670717.0,68254688.0,0.710594782412181
2023-04-18,41.21,40.67,41.21,40.05,591312.0,23901919.0,0.710594782412181
2023-04-19,40.65,40.19,40.65,39.71,631260.0,25294299.0,0.710594782412181
2023-04-20,40.19,39.49,40.4,39.24,520077.0,20558909.0,0.710594782412181
2023-04-21,39.3,38.91,40.22,38.58,589419.0,23075771.0,0.710594782412181
2023-04-24,38.94,38.04,38.94,37.38,603621.0,22870008.0,0.710594782412181
2023-04-25,38.04,36.6,38.36,35.77,780694.0,28538218.0,0.710594782412181
2023-04-26,36.19,36.84,37.31,35.54,630413.0,23137893.0,0.710594782412181
2023-04-27,36.99,36.45,37.34,35.67,489286.0,17804215.0,0.710594782412181
2023-04-28,36.65,36.75,37.19,35.71,578424.0,21030133.0,0.710594782412181
2023-05-04,37.18,36.12,37.36,35.28,1436589.0,51748730.0,0.710594782412181
2023-05-05,36.13,35.32,36.37,33.41,1407683.0,48454236.0,0.710594782412181
2023-05-08,34.92,34.94,35.59,34.83,293185.0,10298762.0,0.710594782412181
2023-05-09,35.2,33.4,35.2,33.4,506139.0,17192439.0,0.710594782412181
2023-05-10,33.33,34.05,34.48,33.33,319788.0,10842510.0,0.710594782412181
2023-05-11,34.1,35.27,35.6,34.1,558342.0,19647474.0,0.710594782412181
2023-05-12,35.45,35.39,35.75,34.86,344168.0,12197531.0,0.710594782412181
2023-05-15,35.22,36.18,36.51,35.17,280443.0,10096601.0,0.710594782412181
2023-05-16,36.38,36.13,36.38,35.53,355422.0,12798914.0,0.710594782412181
2023-05-17,36.35,35.77,36.35,35.53,288299.0,10305467.0,0.710594782412181
2023-05-18,36.08,35.7,36.08,35.41,230241.0,8201181.0,0.710594782412181
2023-05-19,35.76,35.74,35.97,35.23,199713.0,7124536.0,0.710594782412181
2023-05-22,35.96,36.03,36.38,35.02,389925.0,13977342.0,0.710594782412181
2023-05-23,36.03,36.79,36.92,35.94,347745.0,12704255.0,0.710594782412181
2023-05-24,36.05,36.84,37.07,35.68,236243.0,8672846.0,0.710594782412181
2023-05-25,36.28,37.67,38.01,36.28,583641.0,21928073.0,0.710594782412181
2023-05-26,37.9,37.41,38.04,37.22,323181.0,12132531.0,0.710594782412181
2023-05-29,38.22,36.74,38.22,36.46,265594.0,9818132.0,0.710594782412181
2023-05-30,36.56,36.81,37.36,36.24,309756.0,11401889.0,0.710594782412181
2023-05-31,36.17,35.94,37.04,35.77,349763.0,12632631.0,0.710594782412181
2023-06-01,36.2,36.1,36.62,35.66,212736.0,7657471.0,0.710594782412181
2023-06-02,36.33,37.09,37.48,35.81,457349.0,16871070.0,0.710594782412181
2023-06-05,37.25,37.31,38.02,36.3,436364.0,16234310.0,0.710594782412181
2023-06-06,37.35,36.18,37.35,35.89,430241.0,15695571.0,0.710594782412181
2023-06-07,36.94,37.54,38.94,36.43,1426940.0,54328918.0,0.710594782412181
2023-06-08,37.59,36.72,37.79,36.32,615017.0,22711106.0,0.710594782412181
2023-06-09,36.59,36.31,36.62,35.25,660890.0,23679098.0,0.710594782412181
2023-06-12,36.73,36.56,36.82,35.6,316087.0,11547051.0,0.710594782412181
2023-06-13,36.57,36.84,36.92,35.9,261033.0,9540844.0,0.710594782412181
