,open,close,high,low,volume,money,factor
2023-03-28,3.96,4.22,4.36,3.66,898917075.0,3586987009.0,0.9901960855256493
2023-03-29,4.27,4.36,4.64,4.27,932400461.0,4165308697.0,0.9901960855256493
2023-03-30,4.39,4.24,4.39,4.13,681317549.0,2890039656.0,0.9901960855256493
2023-03-31,4.28,4.66,4.66,4.25,756294437.0,3372425106.0,0.9901960855256493
2023-04-03,4.84,5.01,5.12,4.76,873029558.0,4330369099.0,0.9901960855256493
2023-04-04,4.88,4.99,5.29,4.78,702496388.0,3500830856.0,0.9901960855256493
2023-04-06,4.81,4.92,5.17,4.74,634106186.0,3145328636.0,0.9901960855256493
2023-04-07,4.94,4.75,5.01,4.56,485486036.0,2308053374.0,0.9901960855256493
2023-04-10,4.54,4.28,4.65,4.28,501308934.0,2197597069.0,0.9901960855256493
2023-04-11,4.13,4.17,4.28,4.03,556240108.0,2309075610.0,0.9901960855256493
2023-04-12,4.1,4.37,4.43,4.1,565684329.0,2435740351.0,0.9901960855256493
2023-04-13,4.31,4.17,4.32,4.15,375325227.0,1588330722.0,0.9901960855256493
2023-04-14,4.18,4.12,4.23,4.0,290282082.0,1190542441.0,0.9901960855256493
2023-04-17,4.09,4.11,4.14,4.03,281246282.0,1151522451.0,0.9901960855256493
2023-04-18,4.08,4.24,4.26,4.04,412482775.0,1713746742.0,0.9901960855256493
2023-04-19,4.16,4.48,4.59,4.13,650455050.0,2852462442.0,0.9901960855256493
2023-04-20,4.48,4.62,4.73,4.37,569393240.0,2576723017.0,0.9901960855256493
2023-04-21,4.6,4.33,4.6,4.3,384722041.0,1701493682.0,0.9901960855256493
2023-04-24,4.27,4.22,4.4,4.17,266234822.0,1135096854.0,0.9901960855256493
2023-04-25,4.2,4.23,4.33,4.12,291364706.0,1226232781.0,0.9901960855256493
2023-04-26,4.19,3.93,4.2,3.8,497229537.0,1961585495.0,0.9901960855256493
2023-04-27,3.83,3.88,4.0,3.83,265573303.0,1043301133.0,0.9901960855256493
2023-04-28,3.87,4.02,4.06,3.87,222172286.0,887843275.0,0.9901960855256493
2023-05-04,4.0,4.05,4.13,3.98,229546181.0,928244234.0,0.9901960855256493
2023-05-05,4.03,3.97,4.07,3.92,174935841.0,695351298.0,0.9901960855256493
2023-05-08,3.99,3.95,4.06,3.93,180743782.0,719022646.0,0.9901960855256493
2023-05-09,3.94,4.01,4.2,3.92,363145264.0,1474119503.0,0.9901960855256493
2023-05-10,4.02,4.19,4.31,4.01,436752289.0,1828453375.0,0.9901960855256493
2023-05-11,4.13,3.85,4.13,3.82,383612993.0,1511609281.0,0.9901960855256493
2023-05-12,3.84,4.24,4.24,3.79,451543790.0,1850817448.0,0.9901960855256493
2023-05-15,4.26,4.18,4.3,4.06,472502382.0,1960272802.0,0.9901960855256493
2023-05-16,4.12,3.99,4.18,3.97,282826996.0,1143052360.0,0.9901960855256493
2023-05-17,3.94,4.13,4.2,3.93,326934737.0,1331966420.0,0.9901960855256493
2023-05-18,4.08,4.26,4.38,4.04,495318489.0,2100714571.0,0.9901960855256493
2023-05-19,4.2,4.2,4.41,4.16,407984050.0,1744320295.0,0.9901960855256493
2023-05-22,4.16,4.05,4.17,4.01,269061982.0,1094047418.0,0.9901960855256493
2023-05-23,4.02,3.91,4.02,3.91,190446686.0,752829301.0,0.9901960855256493
2023-05-24,3.88,3.94,4.01,3.85,154643944.0,608937029.0,0.9901960855256493
2023-05-25,3.97,4.04,4.24,3.97,231221903.0,942378471.0,0.9901960855256493
2023-05-26,4.02,4.17,4.23,3.89,352221000.0,1446057256.0,0.9901960855256493
2023-05-29,4.21,4.23,4.37,4.16,367289702.0,1570409228.0,0.9901960855256493
2023-05-30,4.18,4.28,4.31,4.13,275435496.0,1166758816.0,0.9901960855256493
2023-05-31,4.27,4.5,4.59,4.22,504581941.0,2258958696.0,0.9901960855256493
2023-06-01,4.45,4.4,4.54,4.39,339142887.0,1508700646.0,0.9901960855256493
2023-06-02,4.38,4.44,4.48,4.31,282069498.0,1236639107.0,0.9901960855256493
2023-06-05,4.47,4.54,4.58,4.42,302076864.0,1363147475.0,0.9901960855256493
2023-06-06,4.49,4.3,4.52,4.26,290580530.0,1271400318.0,0.9901960855256493
2023-06-07,4.28,4.25,4.37,4.21,175921895.0,752729615.0,0.9901960855256493
2023-06-08,4.25,4.67,4.67,4.16,566344055.0,2544828517.0,0.9901960855256493
2023-06-09,4.79,4.94,5.09,4.63,735524902.0,3578723465.0,0.9901960855256493
2023-06-12,4.95,5.05,5.18,4.78,633294037.0,3127202099.0,0.9901960855256493
2023-06-13,4.91,4.87,5.02,4.82,437212755.0,2140390969.0,0.9901960855256493
2023-06-14,4.85,4.76,4.9,4.68,404610315.0,1931419396.0,0.9901960855256493
2023-06-15,4.73,5.05,5.17,4.71,561098372.0,2791943364.0,0.9901960855256493
2023-06-16,4.96,4.96,5.01,4.86,344655532.0,1701689514.0,0.9901960855256493
2023-06-19,4.97,4.99,5.08,4.92,310815416.0,1550980439.0,0.9901960855256493
2023-06-20,4.93,5.3,5.46,4.88,565344457.0,2938210801.0,0.9901960855256493
2023-06-21,5.22,5.09,5.29,5.05,334291907.0,1719178820.0,0.9901960855256493
2023-06-26,4.97,4.65,5.3,4.59,462556001.0,2294980481.0,0.9901960855256493
2023-06-27,4.74,4.85,4.97,4.71,357339617.0,1736047938.0,0.9901960855256493
2023-06-28,4.85,4.91,5.04,4.67,378563014.0,1855097688.0,0.9901960855256493
2023-06-29,4.84,4.77,4.89,4.73,244241585.0,1170049863.0,0.9901960855256493
2023-06-30,4.79,5.0,5.08,4.74,352516650.0,1737970935.0,0.9901960855256493
2023-07-03,5.0,5.03,5.12,4.91,252110156.0,1263008552.0,0.9901960855256493
2023-07-04,5.0,5.05,5.11,4.9,296398955.0,1478201240.0,0.9901960855256493
2023-07-05,4.98,4.89,5.02,4.88,189917548.0,937872544.0,0.9901960855256493
