,timestamp,open,high,low,close,volume
130,2023-09-08,19.92,20.28,19.37,19.61,1972054.86
131,2023-09-09,19.6,19.61,19.38,19.44,646379.52
132,2023-09-10,19.43,19.44,17.78,18.24,5630975.71
133,2023-09-11,18.23,18.46,17.33,17.72,4755172.77
134,2023-09-12,17.72,18.8,17.57,17.92,4818249.11
135,2023-09-13,17.91,18.56,17.69,18.4,4063710.36
136,2023-09-14,18.4,19.33,18.38,18.85,4397747.38
137,2023-09-15,18.85,19.5,18.55,19.14,2087888.26
138,2023-09-16,19.15,19.46,18.86,19.12,1416418.73
139,2023-09-17,19.12,19.14,18.63,18.81,1073239.72
140,2023-09-18,18.81,20.15,18.58,19.64,3731851.86
141,2023-09-19,19.65,20.42,19.58,20.03,3110481.29
142,2023-09-20,20.02,20.54,19.8,20.29,2588399.2
143,2023-09-21,20.29,20.29,19.29,19.46,2959370.24
144,2023-09-22,19.45,19.81,19.15,19.43,1857771.33
145,2023-09-23,19.42,19.57,19.29,19.49,897913.0
146,2023-09-24,19.48,19.68,19.2,19.36,1091026.97
147,2023-09-25,19.36,19.74,19.07,19.39,1702995.14
148,2023-09-26,19.39,19.53,18.84,19.03,1977195.6
149,2023-09-27,19.03,19.48,18.73,19.14,2446438.2
150,2023-09-28,19.13,19.98,19.1,19.96,2804835.46
151,2023-09-29,19.97,20.46,19.85,20.28,2724984.42
152,2023-09-30,20.28,21.81,20.07,21.37,3565357.52
153,2023-10-01,21.37,24.5,21.13,23.87,6416328.5
154,2023-10-02,23.88,24.8,22.9,23.37,6313085.51
155,2023-10-03,23.38,24.77,23.21,23.6,5894722.26
156,2023-10-04,23.61,23.86,22.58,23.13,3945261.33
157,2023-10-05,23.13,23.76,22.53,22.7,3287722.78
158,2023-10-06,22.7,23.76,22.66,23.41,4366362.12
159,2023-10-07,23.41,24.21,23.08,23.3,2949841.72
160,2023-10-08,23.29,23.64,23.06,23.22,1934466.13
161,2023-10-09,23.21,23.37,21.59,22.1,4186290.48
162,2023-10-10,22.09,22.48,21.69,22.11,2334716.24
163,2023-10-11,22.11,22.43,21.62,22.01,2734211.94
164,2023-10-12,22.01,22.05,20.93,21.28,2921129.02
165,2023-10-13,21.29,22.23,21.11,21.84,2403623.09
166,2023-10-14,21.85,22.31,21.8,22.0,1303774.54
167,2023-10-15,22.0,22.17,21.66,21.93,1455965.78
168,2023-10-16,21.93,24.75,21.89,23.95,6973642.82
169,2023-10-17,23.95,24.56,23.46,23.93,4456015.31
170,2023-10-18,23.94,24.43,23.36,23.42,2982409.96
171,2023-10-19,23.41,25.77,23.11,24.93,5889168.99
172,2023-10-20,24.92,27.5,24.73,27.03,7266627.01
173,2023-10-21,27.02,30.31,26.65,29.32,9576358.72
174,2023-10-22,29.33,30.01,28.09,29.05,5567480.03
175,2023-10-23,29.06,32.81,28.74,31.88,12178546.11
176,2023-10-24,31.88,32.61,29.5,30.17,11152278.09
177,2023-10-25,30.18,33.9,30.0,32.44,10582632.89
178,2023-10-26,32.43,33.28,30.73,32.77,6940180.71
179,2023-10-27,32.78,33.35,31.2,31.73,6273331.35
180,2023-10-28,31.73,32.51,31.35,31.63,2594478.41
181,2023-10-29,31.62,33.19,31.27,32.83,3483834.9
182,2023-10-30,32.83,35.35,32.28,34.94,7627255.13
183,2023-10-31,34.94,38.62,34.82,38.4,9267665.69
184,2023-11-01,38.41,46.9,37.81,41.15,19486359.98
185,2023-11-02,41.16,44.57,38.65,40.23,14743830.91
186,2023-11-03,40.24,40.26,37.98,39.45,10290073.48
187,2023-11-04,39.45,42.72,39.0,42.41,7452581.71
188,2023-11-05,42.41,42.85,40.1,41.15,4117962.39
189,2023-11-06,41.16,42.2,39.66,42.16,4866558.59
190,2023-11-07,42.16,44.78,40.08,42.93,8826660.47
191,2023-11-08,42.93,43.88,42.25,43.13,4580371.01
192,2023-11-09,43.12,48.88,41.36,45.29,12546941.33
193,2023-11-10,45.3,57.54,45.05,56.67,14708555.35
194,2023-11-11,56.67,63.95,53.55,56.34,13790858.3
195,2023-11-12,56.36,61.86,54.5,56.28,10246085.39
196,2023-11-13,56.27,59.86,51.28,51.6,11066863.24
197,2023-11-14,51.6,57.99,51.12,56.81,12213778.24
198,2023-11-15,56.81,67.12,56.15,65.43,12800109.28
199,2023-11-16,65.43,68.2,56.31,57.8,13868327.04
200,2023-11-17,57.81,60.57,54.1,58.51,11968303.78
201,2023-11-18,58.52,59.37,54.7,58.56,7374946.5
202,2023-11-19,58.56,62.1,56.61,61.1,7009650.09
203,2023-11-20,61.1,61.33,56.0,56.57,7127562.28
204,2023-11-21,56.57,57.4,51.23,51.65,10741088.9
205,2023-11-22,51.65,58.94,51.43,57.56,7891464.65
206,2023-11-23,57.55,59.63,56.14,56.51,4925635.15
207,2023-11-24,56.52,58.79,56.2,56.86,3905651.92
208,2023-11-25,56.86,59.82,55.7,58.82,4095129.28
209,2023-11-26,58.81,59.04,56.12,57.57,3097837.47
210,2023-11-27,57.57,58.09,53.47,55.06,4618869.6
211,2023-11-28,55.06,58.65,53.94,58.18,5642915.95
212,2023-11-29,58.18,61.78,57.72,59.31,7574392.84
213,2023-11-30,59.31,61.7,58.75,59.3,4597104.01
214,2023-12-01,59.3,61.9,58.6,59.75,5422494.06
215,2023-12-02,59.74,63.9,59.67,63.66,4898503.76
216,2023-12-03,63.66,65.53,62.22,62.98,4675198.65
217,2023-12-04,62.99,65.25,59.75,61.64,7696216.19
218,2023-12-05,61.63,62.6,59.11,61.03,6032438.26
219,2023-12-06,61.04,66.68,61.03,61.85,11121135.68
220,2023-12-07,61.85,69.37,61.64,67.74,10648583.32
221,2023-12-08,67.74,75.3,67.74,74.94,11314830.348
222,2023-12-09,74.93,77.78,71.5,72.3,8809964.3
223,2023-12-10,72.31,74.89,70.67,74.87,5886808.01
224,2023-12-11,74.88,75.0,64.18,70.25,12970688.47
225,2023-12-12,70.24,72.42,65.75,68.6,7763463.64
226,2023-12-13,68.6,72.6,63.67,70.62,8271925.44
227,2023-12-14,70.62,76.24,68.18,75.68,7493589.41
228,2023-12-15,75.68,79.5,72.13,72.51,8834567.44
229,2023-12-16,72.51,77.22,71.18,73.72,5513079.61
230,2023-12-17,73.71,75.05,70.36,70.87,5108641.26
231,2023-12-18,70.85,75.46,67.0,74.42,7219822.33
232,2023-12-19,74.41,76.37,71.78,73.0,6086806.16
233,2023-12-20,73.0,84.14,72.96,82.21,10701294.29
234,2023-12-21,82.22,95.54,81.03,93.84,12129644.35
235,2023-12-22,93.86,99.5,90.34,97.9,11975121.56
236,2023-12-23,97.91,110.0,92.8,107.88,8336420.6
237,2023-12-24,107.88,118.1,107.3,112.45,12261699.03
238,2023-12-25,112.45,126.36,107.92,120.91,11114497.92
239,2023-12-26,120.91,121.36,102.09,112.49,12300095.38
240,2023-12-27,112.48,115.3,104.58,106.91,8972638.9
241,2023-12-28,106.92,109.66,97.14,101.8,10194201.02
242,2023-12-29,101.8,110.0,99.0,106.17,9432538.67
243,2023-12-30,106.17,107.47,100.62,101.9,4178339.62
244,2023-12-31,101.9,105.21,99.54,101.72,3821990.67
245,2024-01-01,101.72,109.93,101.44,109.91,4403310.37
246,2024-01-02,109.93,116.95,106.02,106.73,7831366.05
247,2024-01-03,106.72,109.9,85.0,98.52,12221060.38
248,2024-01-04,98.52,108.15,96.6,104.91,7235482.95
249,2024-01-05,104.91,105.48,95.23,99.94,6703567.21
250,2024-01-06,99.93,100.3,91.53,93.77,5151478.03
251,2024-01-07,93.77,96.8,87.68,89.44,5547334.15
252,2024-01-08,89.44,99.97,85.16,97.88,9677497.13
253,2024-01-09,97.88,104.89,95.25,99.36,8574930.67
254,2024-01-10,99.36,105.52,91.68,102.0,8634280.07
255,2024-01-11,101.99,107.32,97.67,99.9,8986682.95
256,2024-01-12,99.89,100.49,87.0,92.12,6462190.24
257,2024-01-13,92.14,97.05,89.51,95.85,4054010.92
258,2024-01-14,95.85,102.87,93.62,93.81,5767904.66
259,2024-01-15,93.81,96.96,92.97,94.36,3605978.31
260,2024-01-16,94.35,98.73,94.16,97.61,3768288.08
261,2024-01-17,97.6,102.8,96.5,102.1,6932306.54
262,2024-01-18,102.1,103.59,91.41,94.4,6216673.0
263,2024-01-19,94.39,95.47,87.04,93.62,6357442.75
264,2024-01-20,93.62,94.27,90.2,92.88,2799385.87
265,2024-01-21,92.88,93.93,90.79,91.09,2013751.83
266,2024-01-22,91.08,91.9,82.06,83.84,7065444.82
267,2024-01-23,83.84,86.0,79.0,84.35,8284305.33
268,2024-01-24,84.36,89.47,83.3,88.77,6058894.15
269,2024-01-25,88.77,89.64,85.09,86.91,4002698.2
270,2024-01-26,86.9,93.72,85.96,92.28,4693818.55
271,2024-01-27,92.29,94.5,90.68,94.28,2735837.45
272,2024-01-28,94.27,99.44,93.31,95.98,5618408.23
273,2024-01-29,95.99,101.98,95.06,101.68,5772519.82
274,2024-01-30,101.67,106.49,100.95,101.4,6990527.25
275,2024-01-31,101.4,102.73,95.9,96.96,8609956.87
276,2024-02-01,96.96,98.11,93.11,97.81,6556006.07
277,2024-02-02,97.81,102.57,97.39,100.58,5487861.84
278,2024-02-03,100.57,101.24,96.53,97.96,2787373.11
279,2024-02-04,97.95,98.59,95.08,95.49,2914876.34
280,2024-02-05,95.48,98.7,94.11,95.66,3891146.06
281,2024-02-06,95.66,97.88,92.88,96.88,4279238.07
282,2024-02-07,96.87,101.58,94.62,101.14,4577672.06
283,2024-02-08,101.14,104.98,100.51,102.76,5082811.46
284,2024-02-09,102.77,109.13,102.76,106.94,6686758.45
285,2024-02-10,106.94,110.86,106.86,109.01,3939526.49
286,2024-02-11,109.01,110.67,107.24,107.46,2755398.4
287,2024-02-12,107.46,112.22,103.4,111.64,6169652.05
288,2024-02-13,111.65,115.15,108.25,112.48,5622825.56
289,2024-02-14,112.49,118.69,110.61,116.97,4884824.42
290,2024-02-15,116.97,118.39,111.51,113.5,4927735.5
291,2024-02-16,113.5,114.25,107.94,110.33,3947132.77
292,2024-02-17,110.32,111.08,105.0,108.92,2897705.67
293,2024-02-18,108.92,114.04,107.51,112.24,3083833.73
294,2024-02-19,112.25,114.87,110.75,111.53,3746704.95
295,2024-02-20,111.53,112.11,103.0,108.31,5676734.13
296,2024-02-21,108.32,108.4,100.23,105.03,4752688.01
297,2024-02-22,105.04,107.1,101.53,101.76,3905642.33
298,2024-02-23,101.75,103.1,98.64,99.9,3546853.99
299,2024-02-24,99.91,104.85,98.48,104.01,2334116.02
300,2024-02-25,104.02,104.43,102.0,103.47,1967184.81
301,2024-02-26,103.47,110.89,100.29,109.9,5392138.71
302,2024-02-27,109.9,112.3,105.29,108.36,6198163.52
303,2024-02-28,108.35,119.06,106.85,119.03,11832282.01
304,2024-02-29,119.03,134.65,117.15,125.68,13847087.32
305,2024-03-01,125.68,137.8,125.61,129.43,8376631.09
306,2024-03-02,129.43,131.69,127.2,130.02,4693251.94
307,2024-03-03,130.03,132.11,124.17,130.16,5228370.86
308,2024-03-04,130.16,134.95,127.35,133.27,8053684.79
309,2024-03-05,133.26,142.72,105.0,125.31,17035242.52
310,2024-03-06,125.31,134.95,120.0,130.79,9581617.48
311,2024-03-07,130.8,149.3,130.52,143.82,10952975.3
312,2024-03-08,143.82,152.64,142.0,144.79,8096745.65
313,2024-03-09,144.79,149.15,143.54,144.29,3686876.81
314,2024-03-10,144.3,148.5,140.43,144.39,4489519.25
315,2024-03-11,144.39,150.2,136.49,148.83,7743384.35
316,2024-03-12,148.83,155.0,141.5,151.05,8930538.0
317,2024-03-13,151.06,166.73,148.71,163.9,7627285.95
318,2024-03-14,163.9,178.5,159.2,176.65,10423585.86
319,2024-03-15,176.65,188.98,164.5,183.95,17484961.6
320,2024-03-16,183.95,197.95,176.78,182.05,13017058.01
321,2024-03-17,182.05,205.2,178.55,201.86,10524537.06
322,2024-03-18,201.85,210.18,193.8,195.92,11583736.08
323,2024-03-19,195.92,198.68,166.0,169.82,16935298.87
324,2024-03-20,169.82,193.19,162.45,191.77,12365784.68
325,2024-03-21,191.76,195.68,175.84,179.46,8064316.56
326,2024-03-22,179.46,181.95,167.57,175.21,6152106.89
327,2024-03-23,175.21,179.0,170.38,172.65,3504716.61
328,2024-03-24,172.65,186.78,171.25,183.88,3578259.38
329,2024-03-25,183.87,194.6,180.92,188.99,5240091.85
330,2024-03-26,188.98,196.57,186.0,190.46,4465611.36
331,2024-03-27,190.46,192.74,180.0,186.33,5173929.09
332,2024-03-28,186.34,190.93,180.92,189.63,3602194.14
333,2024-03-29,189.64,193.0,183.39,192.01,3580115.76
334,2024-03-30,192.02,200.0,190.71,194.2,3491334.38
335,2024-03-31,194.19,203.17,193.69,202.45,2398135.45
336,2024-04-01,202.45,204.46,186.87,192.24,4599776.65
337,2024-04-02,192.24,192.24,175.92,181.53,5766777.4
338,2024-04-03,181.53,192.0,176.92,185.05,5010275.57
339,2024-04-04,185.05,190.13,180.02,184.0,3773747.36
340,2024-04-05,184.0,185.07,167.84,174.37,5000847.22
341,2024-04-06,174.37,179.89,173.54,178.68,2641869.38
342,2024-04-07,178.69,182.71,176.85,179.52,2235798.23
343,2024-04-08,179.51,184.68,175.25,180.68,3690701.97
344,2024-04-09,180.68,180.9,169.11,172.42,3401885.89
345,2024-04-10,172.41,175.5,162.28,173.31,4653467.65
346,2024-04-11,173.3,176.32,170.07,172.37,3761197.49
347,2024-04-12,172.37,175.98,141.0,153.16,6842096.22
348,2024-04-13,153.16,155.0,116.0,138.47,15444420.06
349,2024-04-14,138.47,152.84,130.45,151.25,12428370.68
350,2024-04-15,151.26,156.06,133.56,138.51,9332424.74
351,2024-04-16,138.51,140.57,126.4,136.22,9794711.9
352,2024-04-17,136.21,142.77,126.87,131.84,9559485.27
353,2024-04-18,131.84,144.25,127.62,142.07,7805067.82
354,2024-04-19,142.08,147.49,128.5,142.5,11145361.53
355,2024-04-20,142.5,152.39,139.66,151.22,4855973.67
356,2024-04-21,151.21,153.5,146.68,148.8,3646801.53
357,2024-04-22,148.81,158.5,146.63,156.95,4967360.16
358,2024-04-23,156.94,160.0,153.04,154.75,4102272.11
359,2024-04-24,154.75,159.8,145.58,147.78,6491963.0
360,2024-04-25,147.79,149.6,142.09,144.84,5417465.27
361,2024-04-26,144.83,146.19,138.74,139.23,3749353.51
362,2024-04-27,139.23,143.04,132.88,141.31,3821061.91
363,2024-04-28,141.31,144.82,137.03,137.99,2951913.56
364,2024-04-29,137.99,138.93,133.38,137.77,4267883.497
365,2024-04-30,137.79,139.77,121.21,126.77,6026555.488
366,2024-05-01,126.76,135.97,118.47,134.64,7991325.271
367,2024-05-02,134.64,140.9,128.19,137.58,5743465.621
368,2024-05-03,137.58,145.0,135.88,143.69,4524855.556
369,2024-05-04,143.7,149.14,142.22,146.05,2808003.24
370,2024-05-05,146.05,148.0,143.1,145.73,2131850.263
371,2024-05-06,145.74,156.89,145.4,152.82,4787441.567
372,2024-05-07,152.81,159.19,147.76,148.03,4486379.596
373,2024-05-08,148.03,152.0,140.0,142.18,4533265.341
374,2024-05-09,142.17,153.39,140.61,152.57,3912139.908
375,2024-05-10,152.56,155.75,144.49,146.01,4124775.208
376,2024-05-11,146.02,147.7,143.12,145.42,2017032.814
377,2024-05-12,145.42,147.8,142.5,143.43,1422547.627
378,2024-05-13,143.42,150.88,137.78,147.54,4407929.923
379,2024-05-14,147.53,149.09,141.82,142.03,3389933.371
380,2024-05-15,142.03,158.88,141.21,158.52,4885274.203
381,2024-05-16,158.52,164.79,156.46,159.37,4200112.765
382,2024-05-17,159.36,174.0,159.32,169.44,4097186.841
383,2024-05-18,169.43,176.06,168.65,172.4,2874473.997
384,2024-05-19,172.4,175.5,165.96,169.93,2696984.074
385,2024-05-20,169.93,188.32,167.47,186.7,5690568.998
386,2024-05-21,186.69,188.89,174.37,178.15,4727780.064
387,2024-05-22,178.15,185.0,174.96,176.95,4272900.127
388,2024-05-23,176.96,181.04,165.35,176.16,5598921.63
389,2024-05-24,176.15,176.15,162.5,167.7,4819660.642
390,2024-05-25,167.7,170.55,165.9,168.35,1911443.135
391,2024-05-26,168.35,168.4,161.0,163.41,3126117.989
392,2024-05-27,163.42,172.28,163.26,170.15,3260017.055
393,2024-05-28,170.15,173.24,164.92,168.68,3779251.343
394,2024-05-29,168.68,173.93,167.0,168.32,2946277.294
395,2024-05-30,168.32,173.0,163.55,166.88,3307767.047
396,2024-05-31,166.88,170.94,163.67,165.65,2592736.388
397,2024-06-01,165.65,167.95,165.64,166.14,1070498.928
398,2024-06-02,166.14,167.1,161.32,163.15,1669577.986
399,2024-06-03,163.14,167.21,161.79,164.89,2378016.532
400,2024-06-04,164.9,171.87,164.31,171.78,2124954.015
401,2024-06-05,171.78,175.6,170.0,173.54,2560223.589
402,2024-06-06,173.55,174.4,167.51,170.15,2116238.234
403,2024-06-07,170.15,172.85,152.92,162.5,3538852.091
404,2024-06-08,162.51,163.78,157.37,157.83,1789882.65
405,2024-06-09,157.83,163.04,156.52,162.12,1444905.0
406,2024-06-10,162.12,163.18,157.46,159.05,1760276.954
407,2024-06-11,159.04,159.75,145.2,149.31,3646582.777
408,2024-06-12,149.31,161.84,145.44,155.22,3851856.394
409,2024-06-13,155.21,155.21,146.03,147.29,2573289.111
410,2024-06-14,147.29,149.0,139.67,143.05,3183461.493
411,2024-06-15,143.04,145.78,142.92,145.52,1346924.922
412,2024-06-16,145.52,151.35,143.08,151.3,1405879.427
413,2024-06-17,151.3,151.79,139.85,143.27,3412959.812
414,2024-06-18,143.28,143.82,127.95,137.41,6557976.71
415,2024-06-19,137.41,141.9,134.47,135.62,3536777.468
416,2024-06-20,135.62,141.29,131.9,133.55,3507680.508
417,2024-06-21,133.55,135.38,128.76,134.6,3230074.027
418,2024-06-22,134.61,136.74,133.0,133.69,1399215.891
419,2024-06-23,133.7,135.09,128.22,128.69,1492401.231
420,2024-06-24,128.68,132.66,122.0,132.33,5583497.777
421,2024-06-25,132.34,139.9,131.2,136.58,3963661.704
422,2024-06-26,136.57,140.41,134.85,136.81,2503428.066
423,2024-06-27,136.81,151.21,135.2,149.71,4450967.436
424,2024-06-28,149.71,150.84,139.01,140.03,3339031.267
425,2024-06-29,140.03,143.26,139.67,140.28,1468985.543
426,2024-06-30,140.28,147.62,137.09,146.61,2086670.189
427,2024-07-01,146.61,149.36,145.87,146.67,2280252.836
428,2024-07-02,146.68,155.0,146.14,154.03,2776061.292
429,2024-07-03,154.03,154.5,139.01,140.84,4189341.933
430,2024-07-04,140.84,142.75,127.2,127.86,5230812.158
431,2024-07-05,127.85,136.58,121.0,134.32,7669471.231
432,2024-07-06,134.32,144.35,132.33,143.05,2873919.136
433,2024-07-07,143.05,143.33,131.23,131.64,2590805.369
434,2024-07-08,131.64,142.0,127.77,139.81,5708358.008
435,2024-07-09,139.81,144.33,136.45,141.42,3363673.606
436,2024-07-10,141.43,146.2,138.6,141.98,2700825.893
437,2024-07-11,141.99,146.1,135.64,135.73,3363094.13
438,2024-07-12,135.73,140.55,133.92,139.46,2929528.431
439,2024-07-13,139.47,143.6,137.94,141.9,1357177.621
440,2024-07-14,141.89,148.56,141.87,147.66,2997466.757
441,2024-07-15,147.66,159.95,147.0,159.38,3428848.522
442,2024-07-16,159.37,162.49,152.57,160.62,3988105.454
443,2024-07-17,160.62,163.8,154.68,155.5,2840583.09
444,2024-07-18,155.5,161.6,155.07,159.22,2584704.124
445,2024-07-19,159.22,172.42,156.07,169.13,4685513.24
446,2024-07-20,169.12,175.1,167.27,173.6,2047796.046
447,2024-07-21,173.6,185.17,170.27,184.49,3684536.411
448,2024-07-22,184.49,185.0,176.71,178.9,3345609.525
449,2024-07-23,178.9,180.54,169.72,173.03,3895827.332
